subid,stress_cond,env,trial_start_time,reaction_time,trial_time,reward,state
43000,post,long,0,2,8319.78283919216,6.97911180609079,0
43000,post,long,8319.78283919216,598,6761.20330442154,6.42781126766085,0
43000,post,long,15080.9861436137,546,6380.53350799328,5.86872970784773,0
43000,post,long,21461.519651607,614,6337.66783229521,5.67908229524934,0
43000,post,long,27799.1874839022,445,6104.25946789838,5.43808831200691,0
43000,post,long,33903.4469518006,580,6179.51162125564,4.56978290845586,0
43000,post,long,40082.9585730562,590,6200.32582811973,3.80751152195136,0
43000,post,long,46283.2844011759,781,6350.54728695196,3.49739713933442,0
43000,post,long,52633.8316881279,1063,25866.4614307677,NaN,1
43000,post,long,78500.2931188956,463,6061.70982335425,6.9070375535194,0
43000,post,long,84562.0029422498,461,6130.81161540913,6.2528100907344,0
43000,post,long,90692.8145576589,523,6228.88635361688,5.63962934658734,0
43000,post,long,96921.7009112758,1500,7229.45639481122,5.00600225829484,0
43000,post,long,104151.157306087,504,6253.06589723642,4.05504679317223,0
43000,post,long,110404.223203323,1076,6710.3455958686,3.57504009929993,0
43000,post,long,117114.568799192,612,6245.52815916605,2.98183826715409,0
43000,post,long,123360.096958358,455,6051.15122248753,2.5914694623999,0
43000,post,long,129411.248180846,530,6176.2888935591,2.43095209467851,0
43000,post,long,135587.537074405,449,6113.99599272499,2.32785552537361,0
43000,post,long,141701.53306713,512,6079.18081564459,1.928541570407,0
43000,post,long,147780.713882774,499,6114.01574467207,1.8018523365771,0
43000,post,long,153894.729627446,463,6078.77234537774,1.69754787927555,0
43000,post,long,159973.501972824,457,6598.74867464442,0.713216471151962,0
43000,post,long,166572.250647469,179,25821.5778961489,NaN,1
43000,post,long,192393.828543617,454,6566.68810411339,7.22401381579421,0
43000,post,long,198960.516647731,547,6208.11244072454,6.58558953711004,0
43000,post,long,205168.629088455,756,6396.63055484017,5.88048046811821,0
43000,post,long,211565.259643296,513,6164.98998971292,5.52190252553463,0
43000,post,long,217730.249633008,432,6061.31083402215,4.5193513159547,0
43000,post,long,223791.560467031,564,6231.46516783617,3.642590140076,0
43000,post,long,230023.025634867,582,6435.82829395338,3.2254628982231,0
43000,post,long,236458.85392882,453,6375.37666963224,3.1029893984416,0
43000,post,long,242834.230598452,466,6312.6259186629,2.60005481748757,0
43000,post,long,249146.856517115,483,6496.67061178887,2.23760918881298,0
43000,post,long,255643.527128904,676,6595.87753160714,1.7163316828403,0
43000,post,long,262239.404660511,587,6269.92971467099,1.13357840146884,0
43000,post,long,268509.334375182,771,25649.1576189583,NaN,1
43000,post,long,294158.491994141,638,6384.29506880813,6.54754265507877,0
43000,post,long,300542.787062949,582,6180.43127191457,5.95766455609629,0
43000,post,separator,306723.218334863,NaN,31130.6611055715,NaN,1
43000,post,short,337853.879440435,527,7666.15061412769,5.1511478645206,0
43000,post,short,345520.030054563,998,6710.22668914701,4.60344606059384,0
43000,post,short,352230.25674371,556,6262.0791057584,4.35350230621243,0
43000,post,short,358492.335849468,523,6162.39063346846,3.79835293069179,0
43000,post,short,364654.726482936,656,6305.71036692802,3.25391703344694,0
43000,post,short,370960.436849864,457,6137.54070876306,2.35442855026805,0
43000,post,short,377097.977558627,582,10920.1089043358,NaN,1
43000,post,short,388018.086462963,630,6472.35833508469,7.05666209321818,0
43000,post,short,394490.444798048,496,6183.4055201161,6.8714624317398,0
43000,post,short,400673.850318164,597,6332.04405790323,6.36094007318186,0
43000,post,short,407005.894376067,481,6291.51464251342,6.05701702691153,0
43000,post,short,413297.409018581,484,6332.95185739419,5.24896382499912,0
43000,post,short,419630.360875975,465,6201.76535002835,4.29442132436191,0
43000,post,short,425832.126226003,621,6577.95698499971,3.75197364432749,0
43000,post,short,432410.083211003,749,6443.77845267946,3.11145159188945,0
43000,post,short,438853.861663682,581,6294.75712215755,2.46022278262262,0
43000,post,short,445148.61878584,480,10313.5613708796,NaN,1
43000,post,short,455462.18015672,581,6279.39761301695,7.2074482599049,0
43000,post,short,461741.577769737,495,6161.53063368984,6.82538245002085,0
43000,post,short,467903.108403426,481,6198.14837346668,6.1626369846052,0
43000,post,short,474101.256776893,428,6461.69820920931,5.60841684299999,0
43000,post,short,480562.954986102,565,6254.33871271025,4.99371575878123,0
43000,post,short,486817.293698813,567,6646.53179510421,4.17820757673468,0
43000,post,short,493463.825493917,667,6381.51438968861,3.61165022982361,0
43000,post,short,499845.339883605,496,6362.94439905899,2.93033699917286,0
43000,post,short,506208.284282664,494,6726.09421836794,1.79274144165719,0
43000,post,short,512934.378501032,562,6610.85424801195,1.11382119818681,0
43000,post,short,519545.232749044,528,10483.8255255204,NaN,1
43000,post,short,530029.058274565,420,6613.98967210157,7.04595860467395,0
43000,post,short,536643.047946666,427,6140.16060703306,6.44826123970439,0
43000,post,short,542783.208553699,462,6668.16649785324,6.32199893119338,0
43000,post,short,549451.375051553,832,6828.66845013585,5.85834827471466,0
43000,post,short,556280.043501688,547,6626.60524074454,5.73415227800443,0
43000,post,short,562906.648742433,448,6213.45376227191,5.4371868013492,0
43000,post,short,569120.102504705,513,6214.37894347624,4.96088234918751,0
43000,post,short,575334.481448181,454,6164.63168939168,4.16649091978014,0
43000,post,short,581499.113137573,384,10527.1905304425,NaN,1
43000,post,short,592026.303668015,505,6194.48241207644,6.71334083381516,0
43000,post,short,598220.786080092,481,6147.42379303754,6.60904941561269,0
43000,post,short,604368.209873129,946,7180.43403718725,5.70804131190249,0
43000,post,short,611548.643910317,548,6212.69686765713,4.78586289934671,0
43000,post,short,617761.340777974,504,6197.72410164203,4.19631827135385,0
43000,post,short,623959.064879616,606,6335.39240798377,3.93268511330458,0
43000,post,short,630294.457287599,416,10177.0927978078,NaN,1
43000,post,bad,640471.550085407,NaN,21134.5577697047,NaN,1
43000,post,bad,661606.107855112,NaN,NaN,NaN,1
