subid,stress_cond,env,trial_start_time,reaction_time,trial_time,reward,state
47324,pre,long,0,531,9548.88232073426,7.5279798456817,0
47324,pre,long,9548.88232073426,956,6646.80300196778,6.9185615772648,0
47324,pre,long,16195.685322702,939,6596.40571287309,5.98377322342437,0
47324,pre,long,22792.0910355751,696,6400.8381113108,5.57782104705469,0
47324,pre,long,29192.9291468859,648,6341.23645120417,5.03224239211499,0
47324,pre,long,35534.1655980901,536,30707.7845276508,NaN,1
47324,pre,long,66241.9501257409,481,6174.17158685748,7.04791065690136,0
47324,pre,long,72416.1217125984,750,6453.77272551195,6.36958456818415,0
47324,pre,long,78869.8944381104,429,6087.98075061895,5.72484796106137,0
47324,pre,long,84957.8751887293,523,6198.50154420055,5.25314255912163,0
47324,pre,long,91156.3767329299,466,25255.2281222379,NaN,1
47324,pre,long,116411.604855168,548,6228.59944236552,7.14859249749933,0
47324,pre,long,122640.204297533,448,6087.5153965826,6.48044030543277,0
47324,pre,long,128727.719694116,1080,6759.75722582552,5.78514155872821,0
47324,pre,long,135487.476919941,485,6159.21547155993,5.09337230238994,0
47324,pre,long,141646.692391501,416,25486.6011220638,NaN,1
47324,pre,long,167133.293513565,598,6248.45836661552,6.996694883274,0
47324,pre,long,173381.751880181,513,6060.63349774742,6.62285807698542,0
47324,pre,long,179442.385377928,447,25258.5515717365,NaN,1
47324,pre,long,204700.936949665,852,6878.5019076349,7.06912660472535,0
47324,pre,long,211579.438857299,498,6133.67630478935,6.32497630118752,0
47324,pre,long,217713.115162089,429,6109.61971331199,6.08223848705247,0
47324,pre,long,223822.734875401,530,25805.4128812219,NaN,1
47324,pre,long,249628.147756623,996,6677.62342350397,7.08731028897061,0
47324,pre,long,256305.771180127,488,6163.99502884995,6.32571637789569,0
47324,pre,long,262469.766208977,531,6648.08687346161,5.71956397424882,0
47324,pre,long,269117.853082438,581,25386.806383487,NaN,1
47324,pre,long,294504.659465925,515,6161.26650564914,6.86332802609783,0
47324,pre,separator,300665.925971574,NaN,31184.1727482679,NaN,1
47324,pre,short,331850.098719842,401,8462.61524228065,5.96820043278048,0
47324,pre,short,340312.713962123,589,10815.1039382847,NaN,1
47324,pre,short,351127.817900408,633,6332.42790765327,6.93391869959797,0
47324,pre,short,357460.245808061,674,6425.90204811131,6.57200412743514,0
47324,pre,short,363886.147856172,813,6519.52432758658,5.55756962798733,0
47324,pre,short,370405.672183759,368,10242.2594400105,NaN,1
47324,pre,short,380647.931623769,412,6947.71877762832,6.91024634071945,0
47324,pre,short,387595.650401397,436,6161.23529769725,6.48977126316789,0
47324,pre,short,393756.885699095,582,10462.7633812979,NaN,1
47324,pre,short,404219.649080393,455,6230.80217081046,6.66139708107001,0
47324,pre,short,410450.451251203,615,6381.46587311529,6.00837942007175,0
47324,pre,short,416831.917124318,572,10456.5150750204,NaN,1
47324,pre,short,427288.432199339,469,6214.00518131122,6.88816411072124,0
47324,pre,short,433502.43738065,415,6182.69767868152,6.28819829115725,0
47324,pre,short,439685.135059332,580,6362.13274362125,5.85301309062055,0
47324,pre,short,446047.267802953,513,10341.2656839719,NaN,1
47324,pre,short,456388.533486925,439,6182.34728052263,7.27331251331773,0
47324,pre,short,462570.880767447,846,6581.03243810002,6.87348368168295,0
47324,pre,short,469151.913205547,1115,6845.19591088791,6.17032410789475,0
47324,pre,short,475997.109116435,590,10446.377230679,NaN,1
47324,pre,short,486443.486347114,462,6217.99742909573,7.04908298608174,0
47324,pre,short,492661.48377621,1012,6794.28704838391,6.49204865467975,0
47324,pre,short,499455.770824594,480,10758.7321038191,NaN,1
47324,pre,short,510214.502928413,449,6177.8004002517,6.95196652334865,0
47324,pre,short,516392.303328665,815,6519.01749462559,6.44308173907191,0
47324,pre,short,522911.32082329,671,10505.8907974454,NaN,1
47324,pre,short,533417.211620736,498,6213.26093088277,7.14173755568013,0
47324,pre,short,539630.472551618,631,6315.74350380653,6.51059731369015,0
47324,pre,short,545946.216055425,465,10274.7271674325,NaN,1
47324,pre,short,556220.943222857,480,6214.7233592713,6.98595581714235,0
47324,pre,short,562435.666582129,711,6413.38489361259,6.50715629863391,0
47324,pre,short,568849.051475741,497,10329.2209941829,NaN,1
47324,pre,short,579178.272469924,430,6132.89413077116,7.18100143346495,0
47324,pre,short,585311.166600695,388,6110.10442418221,6.74901090528728,0
47324,pre,short,591421.271024878,563,10394.3918913046,NaN,1
47324,pre,short,601815.662916182,551,6264.21680283605,6.6047024410165,0
47324,pre,short,608079.879719018,564,10413.2968002759,NaN,1
47324,pre,short,618493.176519294,414,6144.5651151971,6.94834313947883,0
47324,pre,short,624637.741634491,480,6198.4711263231,6.73467555072846,0
47324,pre,short,630836.212760814,456,10292.3580808456,NaN,1
47324,pre,bad,641128.57084166,NaN,NaN,NaN,1
