subid,stress_cond,env,trial_start_time,reaction_time,trial_time,reward,state
47131,pre,short,0,883,9089.61897064364,7.12190256443816,0
47131,pre,short,9089.61897064364,686,6811.52489960186,6.20365270762285,0
47131,pre,short,15901.1438702455,1997,7579.40211882124,5.42118679237675,0
47131,pre,short,23480.5459890667,996,6583.6732630014,4.86628062845985,0
47131,pre,short,30064.2192520681,544,6091.46142499412,4.25185493475696,0
47131,pre,short,36155.6806770623,756,6314.2226098862,3.50091221207823,0
47131,pre,short,42469.9032869485,1,9697.76242925946,NaN,1
47131,pre,short,52167.6657162079,462,6794.89066550377,7.32600851852679,0
47131,pre,short,58962.5563817117,680,6269.98158335664,7.00605169582239,0
47131,pre,short,65232.5379650683,681,6357.51594173416,6.64463559082244,0
47131,pre,short,71590.0539068025,599,6196.3367393455,6.2240809490636,0
47131,pre,short,77786.390646148,514,6113.04547749205,6.09817042247312,0
47131,pre,short,83899.43612364,548,6117.96685320405,5.43160783579506,0
47131,pre,short,90017.4029768441,634,6248.21541862548,5.3785632146083,0
47131,pre,short,96265.6183954696,566,6143.60122398284,5.67730770395263,0
47131,pre,short,102409.219619452,632,6234.06241432713,4.8969246434109,0
47131,pre,short,108643.28203378,512,6123.3429169406,4.23561237793406,0
47131,pre,short,114766.62495072,1,10011.430011622,NaN,1
47131,pre,short,124778.054962342,631,6214.37967674865,7.39966775235655,0
47131,pre,short,130992.434639091,519,6162.82887849593,6.83210717449076,0
47131,pre,short,137155.263517587,723,6347.72059480019,6.56625731995477,0
47131,pre,short,143502.984112387,496,6782.9759430133,6.21312322723812,0
47131,pre,short,150285.9600554,682,6293.50013391741,5.65983658946539,0
47131,pre,short,156579.460189318,723,6363.16023585279,5.09259090808343,0
47131,pre,short,162942.62042517,673,6248.68709326073,4.62481720270976,0
47131,pre,short,169191.307518431,530,6180.75527987277,4.16486647218042,0
47131,pre,short,175372.062798304,565,6177.1225161028,3.84151681913465,0
47131,pre,short,181549.185314407,1,16332.7190502041,NaN,1
47131,pre,short,197881.904364611,568,6156.96810389092,6.54063022839474,0
47131,pre,short,204038.872468502,581,6163.9243171594,5.84000518946462,0
47131,pre,short,210202.796785661,514,6130.4761069532,5.41672097748489,0
47131,pre,short,216333.272892614,489,6151.27759039751,4.85905679565721,0
47131,pre,short,222484.550483012,654,6232.58773977795,4.11160012934496,0
47131,pre,short,228717.13822279,514,6089.3337536545,3.60271905606488,0
47131,pre,short,234806.471976444,1,10345.2990156456,NaN,1
47131,pre,short,245151.77099209,648,6248.89369780978,7.03559027288457,0
47131,pre,short,251400.6646899,604,6248.62507239048,6.45780613205558,0
47131,pre,short,257649.28976229,882,6525.92906866816,6.33872078400507,0
47131,pre,short,264175.218830958,555,6165.12009531469,5.69871537470199,0
47131,pre,short,270340.338926273,501,6112.10331333673,5.17865525581937,0
47131,pre,short,276452.44223961,515,6130.83519593423,4.47757379970623,0
47131,pre,short,282583.277435544,532,6119.07058765064,4.0302782043694,0
47131,pre,short,288702.348023195,494,6108.15609981184,3.92340821614135,0
47131,pre,short,294810.504123006,1,9718.34190169279,NaN,1
47131,pre,separator,304528.846024699,NaN,31167.5851285818,NaN,1
47131,pre,long,335696.431153281,578,7810.42432545294,6.26414540270817,0
47131,pre,long,343506.855478734,745,6358.26137727418,5.74529745923677,0
47131,pre,long,349865.116856008,498,6113.65185987594,5.16105891939607,0
47131,pre,long,355978.768715884,582,6230.38777659531,4.50241806996271,0
47131,pre,long,362209.156492479,531,6119.01370226586,4.30835796706585,0
47131,pre,long,368328.170194745,485,6142.10482238018,3.94190674731929,0
47131,pre,long,374470.275017125,557,6197.3215675407,3.49348081568332,0
47131,pre,long,380667.596584666,572,6245.47504430299,2.88095523806011,0
47131,pre,long,386913.071628969,1,24805.1983759215,NaN,1
47131,pre,long,411718.270004891,422,6548.27870361443,6.77724307187532,0
47131,pre,long,418266.548708505,464,6151.75282036944,5.68115628090077,0
47131,pre,long,424418.301528874,464,6197.12483892363,5.20362762614675,0
47131,pre,long,430615.426367798,484,6162.54879699228,5.0263769131251,0
47131,pre,long,436777.97516479,456,6123.54833637981,4.21723870986159,0
47131,pre,long,442901.52350117,931,6547.29822083027,3.67055722836813,0
47131,pre,long,449448.821722,517,6215.95350567985,2.93422456000208,0
47131,pre,long,455664.77522768,486,6094.35151848453,2.37854092645433,0
47131,pre,long,461759.126746165,514,6196.49791459774,2.11471092962705,0
47131,pre,long,467955.624660763,1,24873.2293436915,NaN,1
47131,pre,long,492828.854004454,446,6151.10140372603,7.04475647140652,0
47131,pre,long,498979.95540818,480,6174.34145293187,6.89133868142048,0
47131,pre,long,505154.296861112,429,6129.25267618085,6.10603374847636,0
47131,pre,long,511283.549537293,555,6198.06502789469,5.35067352757318,0
47131,pre,long,517481.614565188,512,6196.56112057786,4.78605180676562,0
47131,pre,long,523678.175685765,573,6231.15414911805,4.41206683222129,0
47131,pre,long,529909.329834883,533,6212.887225518,3.99188326324232,0
47131,pre,long,536122.217060401,363,6047.66995100724,3.6770604812581,0
47131,pre,long,542169.887011409,632,6312.8609160285,3.40954301926171,0
47131,pre,long,548482.747927437,466,6496.98033424828,2.80411481193524,0
47131,pre,long,554979.728261685,498,6199.01667294838,2.73503874903788,0
47131,pre,long,561178.744934634,466,6266.17105276638,2.44208554550418,0
47131,pre,long,567444.9159874,545,6180.74461386283,1.91253810777001,0
47131,pre,long,573625.660601263,1,24882.6490100764,NaN,1
47131,pre,long,598508.309611339,602,6281.42818654852,7.23279181307643,0
47131,pre,long,604789.737797888,633,6312.03094248846,6.80977533893588,0
47131,pre,long,611101.768740376,630,6384.81539508025,6.36315593133694,0
47131,pre,long,617486.584135457,447,6145.40772993315,5.90161111576798,0
47131,pre,long,623631.99186539,464,6092.10257066658,5.2038734455155,0
47131,pre,long,629724.094436056,797,6449.2621886821,4.7629543483498,0
47131,pre,bad,636173.356624739,NaN,NaN,NaN,1
