subid,stress_cond,env,trial_start_time,reaction_time,trial_time,reward,state
47204,pre,short,0,563,7731.06830327379,6.93353286110462,0
47204,pre,short,7731.06830327379,699,6963.42284318234,6.30196407381317,0
47204,pre,short,14694.4911464561,1031,7301.96775243712,6.11776694872,0
47204,pre,short,21996.4588988933,1276,7691.21471935068,5.54766284025527,0
47204,pre,short,29687.6736182439,598,7860.03090760278,4.86171810228592,0
47204,pre,short,37547.7045258467,613,6718.35644556268,4.23685464727983,0
47204,pre,short,44266.0609714094,1012,7222.82548581461,4.00673470937258,0
47204,pre,short,51488.886457224,8619,14881.1862609691,3.74851875166045,0
47204,pre,short,66370.0727181931,5435,11971.1086601346,3.18638911504151,0
47204,pre,short,78341.1813783277,765,7338.12498617226,2.32872591831405,0
47204,pre,short,85679.3063645,1887,11488.7861181269,1.96811883790491,0
47204,pre,short,97168.0924826269,4978,11377.7111308445,1.15925376820865,0
47204,pre,short,108545.803613471,3496,10244.5038666101,0.608206788450921,0
47204,pre,short,118790.307480082,7712,14394.6846350027,0,0
47204,pre,short,133184.992115084,7076,14042.3750975751,0,0
47204,pre,short,147227.367212659,1015,12879.7894143026,NaN,1
47204,pre,short,160107.156626962,961,9347.83338653145,6.80886774588556,0
47204,pre,short,169454.990013493,820,7905.91945377673,6.31196838840571,0
47204,pre,short,177360.90946727,1351,7682.1454869532,5.97877990060148,0
47204,pre,short,185043.054954223,17744,24499.2636532279,5.34034739903324,0
47204,pre,short,209542.318607451,4654,11009.8277011748,4.93338668713837,0
47204,pre,short,220552.146308626,581,7353.89363107606,4.31542820966823,0
47204,pre,short,227906.039939702,597,7257.87622421558,3.90761954553925,0
47204,pre,short,235163.916163918,1379,7149.34368748619,3.63911766583374,0
47204,pre,short,242313.259851404,736,6981.54195122333,2.97697693850381,0
47204,pre,short,249294.801802627,563,6890.18754720746,2.02575724975276,0
47204,pre,short,256184.989349835,564,6919.15078359307,1.71312889690144,0
47204,pre,short,263104.140133428,565,7157.09310520289,1.11606344400432,0
47204,pre,short,270261.233238631,948,7282.57504890457,0.107999633126216,0
47204,pre,short,277543.808287535,500,6863.17697288725,0,0
47204,pre,short,284406.985260423,563,12101.1469470049,NaN,1
47204,pre,short,296508.132207427,723,7573.07333129033,7.16427852861899,0
47204,pre,separator,304081.205538718,NaN,31219.1848356815,NaN,1
47204,pre,long,335300.390374399,1056,9275.25543016242,6.58125212637514,0
47204,pre,long,344575.645804562,766,6882.25759811938,5.64905497923403,0
47204,pre,long,351457.903402681,898,7027.43128746806,4.75871226524372,0
47204,pre,long,358485.334690149,644,6796.15717053274,4.35714783773447,0
47204,pre,long,365281.491860682,872,6580.62207080913,3.79470475274222,0
47204,pre,long,371862.113931491,1538,7266.06610687484,3.25702592328675,0
47204,pre,long,379128.180038366,598,6925.53653765388,2.97266854779328,0
47204,pre,long,386053.71657602,665,6870.01543799852,2.02672576272077,0
47204,pre,long,392923.732014018,696,7062.48321097885,1.09297057145604,0
47204,pre,long,399986.215224997,515,6726.95044986537,0.421828739963755,0
47204,pre,long,406713.165674862,582,6297.237593506,0,0
47204,pre,long,413010.403268368,672,26250.3740989232,NaN,1
47204,pre,long,439260.777367292,656,8244.69308876904,6.6296470147592,0
47204,pre,long,447505.470456061,767,6963.50185034861,5.70688270146463,0
47204,pre,long,454468.972306409,788,6705.19266687008,5.07999576689925,0
47204,pre,long,461174.164973279,1673,8060.2595543369,4.7023420129112,0
47204,pre,long,469234.424527616,706,6439.28694454004,4.32029207416078,0
47204,pre,long,475673.711472156,788,6537.00695579028,4.13400158894848,0
47204,pre,long,482210.718427947,1180,7600.40783498337,3.93524109746135,0
47204,pre,long,489811.12626293,980,8117.17631554708,3.53543666159882,0
47204,pre,long,497928.302578477,580,6289.78721790557,3.17246974966494,0
47204,pre,long,504218.089796383,679,6461.90274534089,3.19981031512671,0
47204,pre,long,510679.992541724,637,7010.04813116381,2.60221194457074,0
47204,pre,long,517690.040672887,564,6964.16472045705,2.0849570101334,0
47204,pre,long,524654.205393344,680,6444.15260075778,1.65764026364941,0
47204,pre,long,531098.357994102,536,6860.78068559244,0.877882145326526,0
47204,pre,long,537959.138679695,664,6362.17200175824,0.527225026028464,0
47204,pre,long,544321.310681453,671,7568.94481191551,0.430660482412012,0
47204,pre,long,551890.255493368,465,7059.18308172119,0,0
47204,pre,long,558949.43857509,698,26036.9603415638,NaN,1
47204,pre,long,584986.398916653,696,7447.88726941799,6.86512794273756,0
47204,pre,long,592434.286186071,547,6962.99659953185,6.13553061841135,0
47204,pre,long,599397.282785603,579,6328.55405828205,5.69128265121326,0
47204,pre,long,605725.836843885,1713,7429.87284586881,5.24540396474481,0
47204,pre,long,613155.709689754,1428,9135.54943162308,4.9030292927244,0
47204,pre,long,622291.259121377,864,9754.44454803073,4.63936362678218,0
47204,pre,long,632045.703669408,637,7069.76293110347,4.08197164946108,0
47204,pre,bad,639115.466600511,NaN,NaN,NaN,1
