subid,stress_cond,env,trial_start_time,reaction_time,trial_time,reward,state
47204,post,short,424871.64812105,416,10610.8636431163,NaN,1
47204,post,short,435482.511764167,998,6966.0107228519,6.98476197188278,0
47204,post,short,442448.522487019,524,6336.30900650134,6.55734191781486,0
47204,post,short,448784.83149352,596,6428.55184608017,6.12009138099896,0
47204,post,short,455213.3833396,647,6474.14727567596,5.79578344311024,0
47204,post,short,461687.530615276,550,6396.71274891222,4.83268892858434,0
47204,post,short,468084.243364188,644,6381.07367576048,4.8075363512596,0
47204,post,short,474465.317039949,681,6764.24696691538,4.48348219128232,0
47204,post,short,481229.564006864,588,6384.95806299761,3.56551878778694,0
47204,post,short,487614.522069862,570,7039.34319764085,2.85005531252371,0
47204,post,short,494653.865267503,745,6568.98747578455,2.2395374100791,0
47204,post,short,501222.852743287,613,6461.86245168612,1.6245682437602,0
47204,post,short,507684.715194973,549,6427.34580171778,0.977429486002759,0
47204,post,short,514112.060996691,648,6519.94377850136,0.511822134650823,0
47204,post,short,520632.004775192,583,6442.41681335733,0.292058301705308,0
47204,post,short,527074.42158855,614,6476.80942207808,0,0
47204,post,short,533551.231010628,639,10631.9170772404,NaN,1
47204,post,short,544183.148087868,587,7110.65901455912,7.06532247567284,0
47204,post,short,551293.807102427,603,6415.00251242903,6.87946964504727,0
47204,post,short,557708.809614856,615,7276.87033660186,6.72515927321049,0
47204,post,short,564985.679951458,780,6595.84793649078,6.20295596618721,0
47204,post,short,571581.527887949,599,6381.09895805246,5.70239988489905,0
47204,post,short,577962.626846001,579,7011.55440275394,5.19174001849207,0
47204,post,short,584974.181248755,744,6634.54090516828,4.90756326223381,0
47204,post,short,591608.722153924,1199,7793.74824209115,4.42868672240841,0
47204,post,short,599402.470396015,716,7130.64506189409,3.84473639408418,0
47204,post,short,606533.115457909,760,6935.16909113352,3.45948698538376,0
47204,post,short,613468.284549042,803,7161.30971756496,2.92428616449686,0
47204,post,short,620629.594266607,723,7608.68067516456,2.43435888896091,0
47204,post,short,628238.274941772,673,7285.62591055746,1.87372947641785,0
47204,post,bad,635523.900852329,NaN,21297.5674484151,NaN,1
47204,post,bad,656821.468300745,NaN,NaN,NaN,1
