subid,stress_cond,env,trial_start_time,reaction_time,trial_time,reward,state
43000,pre,long,563959.713138521,564,7240.57674105524,4.01369046348416,0
43000,pre,long,571200.289879576,704,6912.04931982188,3.60396633461217,0
43000,pre,long,578112.339199398,567,6711.66542097728,3.13198685761979,0
43000,pre,long,584824.004620375,2143,8864.18008087238,2.74035942966721,0
43000,pre,long,593688.184701248,630,6763.29148027406,2.83990489970666,0
43000,pre,long,600451.476181522,526,6810.59502345754,2.80454613071378,0
43000,pre,long,607262.071204979,514,6447.6221815946,2.72527314662812,0
43000,pre,long,613709.693386574,479,6856.41045494261,1.9818149065386,0
43000,pre,long,620566.103841517,668,6354.38904067164,1.77601725629875,0
43000,pre,long,626920.492882188,756,7313.98090223735,1.45758083141091,0
43000,pre,long,634234.473784426,603,6296.02203685232,1.08745216447268,0
43000,pre,bad,640530.495821278,NaN,NaN,NaN,1
