channel,patch_position,parameter,pre_mean,post_mean,percent_change,t_statistic,p_value,significant
FZ,early,aperiodic_exponent,1.7328455014200055,1.7178785465150175,-0.8637212545909672,0.1295584867573409,0.9005599847639022,False
FZ,early,beta_power,4.561476865326629e-14,5.0092426697300164e-14,9.816246308449161,-0.817247190788113,0.44071162412184506,False
FZ,mid,aperiodic_exponent,1.6674013077634462,1.720293040378608,3.172105741365151,-0.7027713764090886,0.5048912879761045,False
FZ,mid,beta_power,5.3252002395581154e-14,3.968581387227686e-14,-25.475452401823706,3.4765999879841707,0.010313507479835955,True
FZ,late,aperiodic_exponent,1.5887786487281774,1.696097434004961,6.754797804130404,-0.7237014168386827,0.49271877775184003,False
FZ,late,beta_power,5.471054379211034e-14,4.001272457559008e-14,-26.864692247200423,2.254819834270924,0.05877874973383459,False
FZ,leave,aperiodic_exponent,1.7733160997620998,1.605094857918446,-9.486252443443192,0.824240293593762,0.4413297354888477,False
FZ,leave,beta_power,5.111706084537553e-14,3.9495824404706385e-14,-22.734555251175987,1.473811880811042,0.19096738790237405,False
