file,environment,trial_type,n_trials,channel,beta_power,frontal_asymmetry,aperiodic_exponent,aperiodic_offset,central_freq
43000_processed.fif,postshort,stay,39,F4,1.1932889093097504e-13,0.27815812315277266,2.251289909162788,-10.820685437979579,22.835384351881856
43000_processed.fif,postshort,stay,39,FCz,5.750452029798258e-14,0.27815812315277266,1.8848072222917613,-11.618840385794211,20.33781946445854
43000_processed.fif,postshort,leave,1,T4,5.78879302084654e-14,0.5657355842116623,1.9888313910693793,-11.26896128834697,12.20274798083794
43000_processed.fif,postshort,leave,1,A2,1.9889393778914622e-14,0.5657355842116623,2.5231072764259457,-11.232789070919218,12.15463473805692
43000_processed.fif,postshort,leave,1,C3,3.568884197723414e-14,0.5657355842116623,1.4058106858685966,-12.171385959531248,12.318387444025616
43000_processed.fif,postshort,leave,1,C4,5.70485301254552e-14,0.5657355842116623,1.4662592473872493,-12.191585156933025,9.9137907895726
43000_processed.fif,postshort,leave,1,A1,3.2377507675473936e-14,0.5657355842116623,1.985346531193812,-11.319942814217933,10.799194620368246
43000_processed.fif,postshort,leave,1,T3,7.55870479973091e-14,0.5657355842116623,1.524915115155513,-11.660680209611593,10.81454509079278
43000_processed.fif,postshort,leave,1,O1,6.078580123653682e-14,0.5657355842116623,1.571189646448678,-11.628452203319313,11.17983357230524
43000_processed.fif,postshort,leave,1,T5,4.9210163851781506e-14,0.5657355842116623,1.6811982087106425,-11.596097595371884,10.678352188824892
43000_processed.fif,postshort,leave,1,O2,3.828551529185714e-14,0.5657355842116623,2.083593747387573,-11.16572605604774,11.488830410366933
43000_processed.fif,postshort,leave,1,F8,4.411715492214335e-14,0.5657355842116623,1.2438118952508614,-12.302377563868383,10.063552101838185
43000_processed.fif,postshort,leave,1,T6,5.2132655021232686e-14,0.5657355842116623,2.8259352206374837,-10.349082972675918,35.47495663199647
43000_processed.fif,postshort,leave,1,FZ,3.402725475469041e-14,0.5657355842116623,1.4565954579558047,-12.331537603838996,7.455706000305435
43000_processed.fif,postshort,leave,1,FP2,7.6117716154833e-14,0.5657355842116623,1.5002515876632463,-11.546843154089487,11.217069605186184
43000_processed.fif,postshort,leave,1,F7,1.6389106810801071e-13,0.5657355842116623,2.0247457766607457,-10.636997392616097,9.508320850718093
43000_processed.fif,postshort,leave,1,FP1,1.419044488727532e-13,0.5657355842116623,1.2193382467335678,-11.933023408713515,41.15989017011077
43000_processed.fif,postshort,leave,1,CZ,6.523672771595983e-14,0.5657355842116623,1.3300661253318573,-12.107075455846893,20.964852747357924
43000_processed.fif,postshort,leave,1,F3,7.71618193966142e-14,0.5657355842116623,2.4809315174929627,-10.588315275530901,42.62517763632607
43000_processed.fif,postshort,leave,1,F4,9.726277014070118e-14,0.5657355842116623,2.1196733448331733,-11.13449258182705,13.318746812356313
43000_processed.fif,postshort,leave,1,FCz,4.207885420908192e-14,0.5657355842116623,1.5119762214457304,-12.157278562036412,10.477226159854082
43000_processed.fif,postshort,leave,1,T4,5.1914799461032114e-14,0.19216039381636563,2.6955201208979687,-10.042873099678063,8.718171363630924
43000_processed.fif,postshort,leave,1,A2,2.513522842130773e-14,0.19216039381636563,2.1751144312651505,-11.48842256831654,23.78571522065966
43000_processed.fif,postshort,leave,1,C3,1.314139614861434e-13,0.19216039381636563,2.580495150836927,-10.221891470822928,20.361142787249715
43000_processed.fif,postshort,leave,1,C4,8.604639591029398e-14,0.19216039381636563,2.7721641957532515,-10.117611136167888,22.849792501040525
43000_processed.fif,postshort,leave,1,A1,3.8544533924649316e-14,0.19216039381636563,1.6498252352233354,-12.009903676392959,7.52176940824644
43000_processed.fif,postshort,leave,1,T3,1.1425469294193292e-13,0.19216039381636563,2.6300892839959205,-9.982568741839065,37.880497260248106
43000_processed.fif,postshort,leave,1,O1,1.0820687303615995e-13,0.19216039381636563,2.9792726216455874,-9.708663723348955,38.40008178257542
43000_processed.fif,postshort,leave,1,T5,9.263887056859594e-14,0.19216039381636563,2.812037881472689,-9.883450411506528,44.54766313374396
43000_processed.fif,postshort,leave,1,O2,6.601181373929916e-14,0.19216039381636563,3.1065791569496968,-9.586929538180193,28.225851437071505
43000_processed.fif,postshort,leave,1,F8,5.592645432184116e-14,0.19216039381636563,3.224307421178545,-9.461680461954014,47.06727729963291
43000_processed.fif,postshort,leave,1,T6,1.11404641480322e-13,0.19216039381636563,2.5781920440320176,-10.263730485657995,17.574177766213445
43000_processed.fif,postshort,leave,1,FZ,3.718211953586301e-14,0.19216039381636563,2.3224262725896327,-10.951650993539154,31.42059708871557
43000_processed.fif,postshort,leave,1,FP2,2.295814923031776e-13,0.19216039381636563,3.629731959806287,-8.355145370236572,44.34569813284213
43000_processed.fif,postshort,leave,1,F7,1.9224009097570875e-13,0.19216039381636563,1.9881866713829366,-10.7971506953531,49.10965147974933
43000_processed.fif,postshort,leave,1,FP1,1.8795034805649358e-13,0.19216039381636563,3.4372467316975572,-8.464714787059885,20.48184597253488
43000_processed.fif,postshort,leave,1,CZ,8.92828990711417e-14,0.19216039381636563,2.6574998141872257,-10.101815892096612,40.03138206445378
43000_processed.fif,postshort,leave,1,F3,8.497221320550574e-14,0.19216039381636563,2.3253661486136283,-10.777614102397996,23.43582677335644
43000_processed.fif,postshort,leave,1,F4,9.833241467450906e-14,0.19216039381636563,2.482693997950215,-10.615374380020683,47.72879492146313
43000_processed.fif,postshort,leave,1,FCz,3.521361253601803e-14,0.19216039381636563,2.795180919158287,-10.334473648569872,18.90788058889012
43000_processed.fif,postshort,leave,1,T4,6.155515210713102e-14,0.08110682420553061,2.1569583256345997,-10.584182956104526,8.373065371325664
43000_processed.fif,postshort,leave,1,A2,2.2876157785215207e-14,0.08110682420553061,1.8515184507752764,-11.968219666615408,6.977029699256527
43000_processed.fif,postshort,leave,1,C3,9.292508384187511e-14,0.08110682420553061,2.021095073057625,-11.18950090373965,28.303773356858855
43000_processed.fif,postshort,leave,1,C4,8.388897007966011e-14,0.08110682420553061,2.6447699636994115,-10.273001105619894,43.20362439819883
43000_processed.fif,postshort,leave,1,A1,2.0481779556281325e-14,0.08110682420553061,2.1161015261394236,-11.272480296394956,39.92037374322976
43000_processed.fif,postshort,leave,1,T3,7.434737056738418e-14,0.08110682420553061,2.8733245976381134,-9.654252274016883,42.03208343228827
43000_processed.fif,postshort,leave,1,O1,1.0298539763890754e-13,0.08110682420553061,2.8665578352601746,-9.958756534512005,17.743779066148992
43000_processed.fif,postshort,leave,1,T5,7.742375237598225e-14,0.08110682420553061,3.4941300349111857,-9.174254263278684,45.9276923191248
43000_processed.fif,postshort,leave,1,O2,6.421785610023086e-14,0.08110682420553061,3.1287951591250653,-9.696205631898492,29.578549299064754
43000_processed.fif,postshort,leave,1,F8,5.379503238192182e-14,0.08110682420553061,3.0229850278788506,-9.905508405772254,47.973483324881755
43000_processed.fif,postshort,leave,1,T6,6.136306688405897e-14,0.08110682420553061,3.239568500221414,-9.47087165141881,38.672266277565235
43000_processed.fif,postshort,leave,1,FZ,4.703798411886527e-14,0.08110682420553061,2.652115695083631,-10.48858812983434,42.25318241002292
43000_processed.fif,postshort,leave,1,FP2,1.953409494447353e-13,0.08110682420553061,3.4707846270180895,-8.409177726752525,39.228132825325375
43000_processed.fif,postshort,leave,1,F7,7.850932664699979e-14,0.08110682420553061,3.1290024059233223,-9.439506087647388,33.31713158257881
43000_processed.fif,postshort,leave,1,FP1,2.0587028774160207e-13,0.08110682420553061,3.6841758357332606,-8.184052656382168,31.26353598718786
43000_processed.fif,postshort,leave,1,CZ,8.032151298765595e-14,0.08110682420553061,2.284778448871866,-10.822801775955972,17.506715878672686
43000_processed.fif,postshort,leave,1,F3,1.1441312842557817e-13,0.08110682420553061,2.8008908320128354,-9.785169602188313,36.486827239823896
43000_processed.fif,postshort,leave,1,F4,1.1858888577543244e-13,0.08110682420553061,1.9557492704873616,-11.165071838010405,19.813486331187956
43000_processed.fif,postshort,leave,1,FCz,4.079630463045497e-14,0.08110682420553061,1.6920621113394365,-11.874364140303186,17.7159143396514
43000_processed.fif,postshort,leave,1,T4,7.244941219723542e-14,0.4569247895845976,0.5394351961108957,-12.969695623722007,47.30391507922627
43000_processed.fif,postshort,leave,1,A2,2.52266539242192e-14,0.4569247895845976,1.0829595827065783,-12.663090840579386,38.431951341177154
43000_processed.fif,postshort,leave,1,C3,1.017524556850294e-13,0.4569247895845976,0.37829520802455074,-13.060320631128686,17.094766102390512
43000_processed.fif,postshort,leave,1,C4,4.940320475738243e-14,0.4569247895845976,1.147593868371908,-12.388636212477095,9.983206020045783
43000_processed.fif,postshort,leave,1,A1,3.542964092618351e-14,0.4569247895845976,1.5961799449798204,-11.823727725504376,40.393612604339545
43000_processed.fif,postshort,leave,1,T3,1.1236829521839361e-13,0.4569247895845976,1.320979462732338,-11.985462840231813,40.65397397794672
43000_processed.fif,postshort,leave,1,O1,8.808655313918418e-14,0.4569247895845976,1.3886629157371337,-12.07697347286119,15.069491011411614
43000_processed.fif,postshort,leave,1,T5,7.830839923218764e-14,0.4569247895845976,0.9526569403549854,-12.419044995354437,38.57855655098706
43000_processed.fif,postshort,leave,1,O2,7.320082327759117e-14,0.4569247895845976,1.0459959994245942,-12.362537932634067,9.139457456217132
43000_processed.fif,postshort,leave,1,F8,8.45313127019703e-14,0.4569247895845976,0.6181150210079076,-12.905749093232577,9.634866432602655
43000_processed.fif,postshort,leave,1,T6,1.0515980182456458e-13,0.4569247895845976,2.243302209615629,-10.349879686521575,38.60280856132565
43000_processed.fif,postshort,leave,1,FZ,5.2729114625113925e-14,0.4569247895845976,1.1151190089517797,-12.595346351434484,6.472042321156453
43000_processed.fif,postshort,leave,1,FP2,1.0582838849859454e-13,0.4569247895845976,1.4156445583023425,-11.889057284077364,40.94916659609821
43000_processed.fif,postshort,leave,1,F7,1.937332721032354e-13,0.4569247895845976,1.9173793963523118,-10.690708005142884,47.43224474091948
43000_processed.fif,postshort,leave,1,FP1,1.430030928196846e-13,0.4569247895845976,0.7132373858502248,-12.413107748136778,43.44473551832429
43000_processed.fif,postshort,leave,1,CZ,4.9401049408246774e-14,0.4569247895845976,0.8126620814591708,-12.650579033655367,9.875601073394574
43000_processed.fif,postshort,leave,1,F3,1.0636103749144059e-13,0.4569247895845976,1.7602183602109496,-11.373684385951814,14.966681079508833
43000_processed.fif,postshort,leave,1,F4,9.022196461117515e-14,0.4569247895845976,1.7671976211572784,-11.587428866164858,15.48790351441287
43000_processed.fif,postshort,leave,1,FCz,4.456431446043175e-14,0.4569247895845976,1.1280623335371192,-12.651687639066798,6.133236118705241
43000_processed.fif,postshort,leave,1,T4,2.425841503020105e-13,0.6066178823272388,1.566293711732878,-11.844655378968502,14.034062234379121
43000_processed.fif,postshort,leave,1,A2,6.660727116612543e-14,0.6066178823272388,2.0059847130445125,-11.717053429946594,23.96439307536216
43000_processed.fif,postshort,leave,1,C3,4.4813884546612666e-14,0.6066178823272388,1.7413317396917352,-11.915879552131507,49.09499477812173
43000_processed.fif,postshort,leave,1,C4,1.2991320138274367e-13,0.6066178823272388,1.236373154558044,-12.322595555050349,10.328076664576226
43000_processed.fif,postshort,leave,1,A1,5.808664221393812e-14,0.6066178823272388,1.9120315804779013,-11.517259880945662,15.379630600196489
43000_processed.fif,postshort,leave,1,T3,1.237813834655492e-13,0.6066178823272388,1.7167623944047916,-11.52648266118719,7.369282644041562
43000_processed.fif,postshort,leave,1,O1,5.625106396266242e-14,0.6066178823272388,1.235524555345311,-12.143672363650884,7.048291015732115
43000_processed.fif,postshort,leave,1,T5,7.528286654686357e-14,0.6066178823272388,1.433780376380334,-11.85472382751475,7.150000411458455
43000_processed.fif,postshort,leave,1,O2,8.242219423124203e-14,0.6066178823272388,1.0499043095913456,-12.481855305903881,11.110838442352243
43000_processed.fif,postshort,leave,1,F8,1.2496638321548292e-13,0.6066178823272388,0.8855330920769292,-12.648843624773987,19.28567566326981
43000_processed.fif,postshort,leave,1,T6,1.2731259109651433e-13,0.6066178823272388,2.731614849664749,-10.235332341404982,9.618269447968313
43000_processed.fif,postshort,leave,1,FZ,9.857104940868268e-14,0.6066178823272388,1.6443635305651783,-11.9105542769216,13.672989845624373
43000_processed.fif,postshort,leave,1,FP2,1.0844697672549774e-13,0.6066178823272388,0.7020391227577962,-12.347445695211208,12.291650886988139
43000_processed.fif,postshort,leave,1,F7,3.1058976014286595e-13,0.6066178823272388,1.9526961765981723,-10.523100142806392,35.73176675878151
43000_processed.fif,postshort,leave,1,FP1,2.8247463954635937e-13,0.6066178823272388,0.87506152967022,-12.063686573923185,28.126507645116078
43000_processed.fif,postshort,leave,1,CZ,6.751485274965185e-14,0.6066178823272388,1.637780704844979,-11.79999239944087,21.23922759217212
43000_processed.fif,postshort,leave,1,F3,1.8262470894265606e-13,0.6066178823272388,2.6799789229196938,-9.818901454828993,47.13946587002197
43000_processed.fif,postshort,leave,1,F4,1.8948587033785328e-13,0.6066178823272388,2.268241278229663,-10.743430649057084,13.83354565621861
43000_processed.fif,postshort,leave,1,FCz,6.448859814814487e-14,0.6066178823272388,1.9304988215818422,-11.568331563494038,21.524255560222013
43000_processed.fif,postlong,stay,36,T4,1.0980974032436562e-13,0.1353503219044817,1.910334044256915,-11.273730556490237,22.423804341358586
43000_processed.fif,postlong,stay,36,A2,6.83839420162608e-14,0.1353503219044817,1.9223134745517045,-11.754967664854277,15.199732656229239
43000_processed.fif,postlong,stay,36,C3,1.1068618826620904e-13,0.1353503219044817,1.786677705416857,-11.561042810124967,22.21736490293002
43000_processed.fif,postlong,stay,36,C4,1.0744681233555103e-13,0.1353503219044817,1.7990150798453532,-11.535611356854789,16.606329860433487
43000_processed.fif,postlong,stay,36,A1,2.1069710374040013e-13,0.1353503219044817,1.889488552471268,-11.632375741216155,21.624194328226444
43000_processed.fif,postlong,stay,36,T3,4.617245649828166e-13,0.1353503219044817,1.741389404020764,-11.369647561387167,21.63641320939216
43000_processed.fif,postlong,stay,36,O1,2.1315317057299682e-12,0.1353503219044817,1.8614458176534332,-11.171377749476326,16.432154076903316
43000_processed.fif,postlong,stay,36,T5,1.8604886629442545e-12,0.1353503219044817,1.6034414001114756,-11.509239126189017,19.601730943400725
43000_processed.fif,postlong,stay,36,O2,1.7076314677167977e-13,0.1353503219044817,1.7642104697903465,-11.425861275010515,17.892180671864164
43000_processed.fif,postlong,stay,36,F8,1.7029036724102055e-13,0.1353503219044817,1.6034450261671471,-11.587628962894044,19.1753562110137
43000_processed.fif,postlong,stay,36,T6,1.7219448457168187e-13,0.1353503219044817,2.1195299463763426,-10.878563120815564,28.051385786140262
43000_processed.fif,postlong,stay,36,FZ,1.2757670804603397e-13,0.1353503219044817,1.8186248238482396,-11.777936845133617,15.54763954852788
43000_processed.fif,postlong,stay,36,FP2,1.8659269229557342e-13,0.1353503219044817,1.9194390110292459,-10.943538562506342,29.246982948352443
43000_processed.fif,postlong,stay,36,F7,2.232828757088419e-13,0.1353503219044817,2.003652068414422,-10.801465818906346,29.555082764265805
43000_processed.fif,postlong,stay,36,FP1,1.8950579307572473e-13,0.1353503219044817,1.9885909429837645,-10.791123635755728,27.29988276901308
43000_processed.fif,postlong,stay,36,CZ,1.494617537445054e-13,0.1353503219044817,1.8937971509181848,-11.337743336534272,20.143317541851545
43000_processed.fif,postlong,stay,36,F3,1.9198093308363537e-13,0.1353503219044817,2.175927056049093,-10.858990878130774,19.88847269164476
43000_processed.fif,postlong,stay,36,F4,1.9709805588100866e-13,0.1353503219044817,2.2263097604480384,-10.832877909695133,15.377367471402149
43000_processed.fif,postlong,stay,36,FCz,9.880767857340172e-14,0.1353503219044817,1.792960937428845,-11.745000619339722,17.83619955550067
43000_processed.fif,postlong,leave,1,T4,6.665710864236444e-14,-0.30699741223194366,1.8918041836454351,-11.55112456319626,24.402703392715225
43000_processed.fif,postlong,leave,1,A2,2.4499329397288907e-14,-0.30699741223194366,2.24115058274439,-11.41059109983733,48.20446301264116
43000_processed.fif,postlong,leave,1,C3,4.659994531621911e-14,-0.30699741223194366,1.5045614586873823,-11.95306684359205,32.314987522605456
43000_processed.fif,postlong,leave,1,C4,5.69891749119419e-14,-0.30699741223194366,1.0525223771384253,-12.626979462184318,9.373867030346457
43000_processed.fif,postlong,leave,1,A1,3.09699528818102e-14,-0.30699741223194366,1.0844269557031754,-12.596406710201949,8.83018474027692
43000_processed.fif,postlong,leave,1,T3,8.827212048140277e-14,-0.30699741223194366,1.202002450577077,-11.89511845606684,11.966467590013265
43000_processed.fif,postlong,leave,1,O1,7.233839190773963e-14,-0.30699741223194366,1.6520723610784607,-11.559814357760105,9.992766431471331
43000_processed.fif,postlong,leave,1,T5,6.519505244960196e-14,-0.30699741223194366,2.0980904257188313,-11.147295990603567,12.78375698051951
43000_processed.fif,postlong,leave,1,O2,7.569218831885271e-14,-0.30699741223194366,1.978094436193421,-11.2711197026029,15.358279682836999
43000_processed.fif,postlong,leave,1,F8,8.499112665171745e-14,-0.30699741223194366,1.6828937261615016,-11.646496133808949,10.47045065671866
43000_processed.fif,postlong,leave,1,T6,8.980389504830741e-14,-0.30699741223194366,2.8600439385915823,-9.763978502563322,48.19889615519019
43000_processed.fif,postlong,leave,1,FZ,3.617390866958722e-14,-0.30699741223194366,2.2893517248000177,-11.348398559646666,11.363024455418113
43000_processed.fif,postlong,leave,1,FP2,8.922087964308577e-14,-0.30699741223194366,2.1918755124060447,-10.906920939154773,10.461968894533518
43000_processed.fif,postlong,leave,1,F7,7.334443082038512e-14,-0.30699741223194366,2.558161411813553,-10.52912766512808,49.381502817687256
43000_processed.fif,postlong,leave,1,FP1,5.95168317766994e-14,-0.30699741223194366,1.2592959823720742,-12.080239364685323,10.569472480769678
43000_processed.fif,postlong,leave,1,CZ,6.373046637375839e-14,-0.30699741223194366,1.2972789468274146,-12.300200201907519,8.936288808753664
43000_processed.fif,postlong,leave,1,F3,9.330336954646886e-14,-0.30699741223194366,1.93411454654892,-11.470528342501886,17.651712315032807
43000_processed.fif,postlong,leave,1,F4,1.3322204813780324e-13,-0.30699741223194366,2.3136546273898864,-10.666008195236746,20.131841831575112
43000_processed.fif,postlong,leave,1,FCz,5.191168386047517e-14,-0.30699741223194366,1.4689956207800186,-12.262017156738247,17.01580791620387
43000_processed.fif,postlong,leave,1,T4,7.610366232393665e-14,0.48553500767630453,1.1328081079833567,-12.295569843310178,41.215194050837454
43000_processed.fif,postlong,leave,1,A2,2.1543818819099347e-14,0.48553500767630453,1.7362012810394842,-12.04305328058229,12.0407368266879
43000_processed.fif,postlong,leave,1,C3,5.3853775520786905e-14,0.48553500767630453,1.4711564920899005,-12.022058308862992,19.377049360920058
43000_processed.fif,postlong,leave,1,C4,5.925415740713006e-14,0.48553500767630453,1.0499786961553084,-12.631069886909684,9.778353910479698
43000_processed.fif,postlong,leave,1,A1,3.60635661294759e-14,0.48553500767630453,1.7821421625827933,-11.8274835070901,8.02862819711335
43000_processed.fif,postlong,leave,1,T3,7.803966000607572e-14,0.48553500767630453,1.0130735594518716,-12.35711130159541,7.960554003778885
43000_processed.fif,postlong,leave,1,O1,8.147731568485471e-14,0.48553500767630453,1.3851038387072172,-12.096614347229135,8.706176083359455
43000_processed.fif,postlong,leave,1,T5,9.118388406895392e-14,0.48553500767630453,1.1231951514594267,-12.230954053602202,9.394452369903036
43000_processed.fif,postlong,leave,1,O2,8.189500085510515e-14,0.48553500767630453,1.3986612779798993,-12.176610085984588,19.820677184091878
43000_processed.fif,postlong,leave,1,F8,7.28795820078968e-14,0.48553500767630453,0.7327377680669517,-12.940364522772075,16.86429612329763
43000_processed.fif,postlong,leave,1,T6,5.5668081625406e-14,0.48553500767630453,2.257411688222983,-10.74912521106267,11.963541914973208
43000_processed.fif,postlong,leave,1,FZ,4.996313592694944e-14,0.48553500767630453,1.4544002342494267,-12.23664281866133,6.200172811346587
43000_processed.fif,postlong,leave,1,FP2,1.0754813460210204e-13,0.48553500767630453,1.0730846692872262,-12.244682235786318,32.48971698050027
43000_processed.fif,postlong,leave,1,F7,2.2348543272658672e-13,0.48553500767630453,2.0976875372148127,-10.74023062164,8.148837722891674
43000_processed.fif,postlong,leave,1,FP1,1.0093968003752099e-13,0.48553500767630453,1.8168372927271776,-11.18044944161876,7.826290985996152
43000_processed.fif,postlong,leave,1,CZ,5.950890497690678e-14,0.48553500767630453,1.6711333557109567,-11.718308867986458,8.016144882033574
43000_processed.fif,postlong,leave,1,F3,1.5215831611795955e-13,0.48553500767630453,2.2878592920376093,-10.842330579863157,17.565555456693488
43000_processed.fif,postlong,leave,1,F4,1.1284641868347266e-13,0.48553500767630453,2.433558550576628,-10.69896860454402,25.405273374352713
43000_processed.fif,postlong,leave,1,FCz,4.5718793198449556e-14,0.48553500767630453,1.5313257311453774,-12.291064628356585,17.646703511142782
43000_processed.fif,postlong,leave,1,T4,1.0092964834786978e-13,0.08253369021998935,2.93145836592897,-9.732160346850712,46.964087189926914
43000_processed.fif,postlong,leave,1,A2,2.3402694859201636e-14,0.08253369021998935,1.9916119922887512,-11.56193079462068,43.06876762311806
43000_processed.fif,postlong,leave,1,C3,9.577943375937653e-14,0.08253369021998935,1.879400526930979,-10.89569218584597,46.24820500047775
43000_processed.fif,postlong,leave,1,C4,7.496059762046509e-14,0.08253369021998935,1.6427918943685522,-11.708229722686491,26.34493489747164
43000_processed.fif,postlong,leave,1,A1,3.560625606989763e-14,0.08253369021998935,1.204818686993619,-12.170237885450836,6.138329185430094
43000_processed.fif,postlong,leave,1,T3,1.9970457301241258e-13,0.08253369021998935,0.9373264386304826,-11.872388647475633,5.960076297693704
43000_processed.fif,postlong,leave,1,O1,9.341375931308685e-14,0.08253369021998935,2.4150047161085726,-10.569658070122419,17.23575246378381
43000_processed.fif,postlong,leave,1,T5,1.0792879290167868e-13,0.08253369021998935,1.6302770763188421,-11.416194013619956,42.69042439682556
43000_processed.fif,postlong,leave,1,O2,5.85397511855893e-14,0.08253369021998935,3.0947464392683006,-9.689410946684589,49.06231566704122
43000_processed.fif,postlong,leave,1,F8,7.120447790140195e-14,0.08253369021998935,2.9402633863537475,-9.731799151326214,23.292526516753675
43000_processed.fif,postlong,leave,1,T6,9.108194591909639e-14,0.08253369021998935,1.8039401720556372,-11.197722443045475,43.3007176118756
43000_processed.fif,postlong,leave,1,FZ,4.060565804052621e-14,0.08253369021998935,2.796474629202903,-10.300229719349055,49.13980687750672
43000_processed.fif,postlong,leave,1,FP2,1.5371265785104887e-13,0.08253369021998935,2.8969321054783723,-9.189967568731078,38.04130152127167
43000_processed.fif,postlong,leave,1,F7,1.2953419602943913e-13,0.08253369021998935,1.598348958521243,-11.30936338453467,35.594424884641924
43000_processed.fif,postlong,leave,1,FP1,1.1074109263489721e-13,0.08253369021998935,3.486592466104952,-8.48349792279706,45.861485189756905
43000_processed.fif,postlong,leave,1,CZ,4.679901529285812e-14,0.08253369021998935,2.497592384414115,-10.574188534335939,42.822847269930165
43000_processed.fif,postlong,leave,1,F3,9.247642934210985e-14,0.08253369021998935,2.7274058665286454,-9.922966013715325,31.344495958976225
43000_processed.fif,postlong,leave,1,F4,8.14741295913707e-14,0.08253369021998935,1.7968048034133324,-11.340316576391483,5.712342363823248
43000_processed.fif,postlong,leave,1,FCz,3.1383363384612133e-14,0.08253369021998935,2.5180163559336104,-10.60521986783446,49.22012662398023
47131_processed.fif,preshort,stay,39,T4,3.6532826019431616e-13,0.13404884043935913,0.8870217614061161,-12.015757471680686,28.10523903417143
47131_processed.fif,preshort,stay,39,A2,7.268957285015788e-14,0.13404884043935913,1.0272028371250035,-12.429995957343236,28.071388547381847
47131_processed.fif,preshort,stay,39,C3,2.317296019599929e-13,0.13404884043935913,0.7685022462172064,-12.159124804558838,29.544043063330257
47131_processed.fif,preshort,stay,39,C4,1.6156158964625081e-13,0.13404884043935913,1.0522857144859192,-11.955822427120511,30.57662658742948
47131_processed.fif,preshort,stay,39,A1,3.016031457859639e-13,0.13404884043935913,0.37814636210525876,-12.742524214535107,22.351624215155514
47131_processed.fif,preshort,stay,39,T3,2.4053311787287703e-12,0.13404884043935913,0.07821148506624025,-12.335041726855376,20.818360865785074
47131_processed.fif,preshort,stay,39,O1,1.5726700090508423e-13,0.13404884043935913,1.5616811796367198,-11.299967287111075,28.344075538238656
47131_processed.fif,preshort,stay,39,T5,2.232122325788983e-13,0.13404884043935913,1.320667371408467,-11.589650725110245,27.50283394518188
47131_processed.fif,preshort,stay,39,O2,1.2062415039771443e-13,0.13404884043935913,1.7944297963069964,-11.192678469045015,23.955064713361555
47131_processed.fif,preshort,stay,39,F8,1.5311728657803785e-13,0.13404884043935913,1.3788720645214436,-11.60427677260679,29.995239786676176
47131_processed.fif,preshort,stay,39,T6,8.069335585378215e-14,0.13404884043935913,1.5423961922899336,-11.518408991576726,35.771270438832715
47131_processed.fif,preshort,stay,39,FZ,6.441992522193618e-14,0.13404884043935913,1.0062084000489127,-12.445702539092746,24.73843780712992
47131_processed.fif,preshort,stay,39,FP2,7.038789631590805e-14,0.13404884043935913,2.345376397896801,-10.430939036111823,37.497694524714944
47131_processed.fif,preshort,stay,39,F7,1.514524328332405e-13,0.13404884043935913,1.3935710737855274,-11.511236254949972,25.990897462545746
47131_processed.fif,preshort,stay,39,FP1,1.1257629223296605e-13,0.13404884043935913,2.4158269799805177,-10.136775768386142,33.90658413580945
47131_processed.fif,preshort,stay,39,CZ,7.248902781623673e-14,0.13404884043935913,1.5028959281967955,-11.709758687891155,28.959851190707766
47131_processed.fif,preshort,stay,39,F3,1.8527942434257434e-13,0.13404884043935913,1.7506207150265454,-11.120731748297858,23.76846025601883
47131_processed.fif,preshort,stay,39,F4,1.7471919354680342e-13,0.13404884043935913,1.8912697128974132,-10.92477740453931,23.734886962623047
47131_processed.fif,preshort,stay,39,FCz,6.599742308243242e-14,0.13404884043935913,1.6229806724919722,-11.69656144610141,27.11753406153025
47131_processed.fif,preshort,leave,1,T4,3.20225568721578e-13,-0.06258832381996271,0.9514076434397643,-12.090188788845238,35.47456212764941
47131_processed.fif,preshort,leave,1,A2,6.088215447236169e-14,-0.06258832381996271,0.9693596095648791,-12.366097465372045,35.605395712723855
47131_processed.fif,preshort,leave,1,C3,1.9203545569456348e-13,-0.06258832381996271,0.8068398861335566,-12.158813140383037,36.312927280379625
47131_processed.fif,preshort,leave,1,C4,1.47918161284702e-13,-0.06258832381996271,0.590416742605148,-12.585755539874198,1.8936798818756155
47131_processed.fif,preshort,leave,1,A1,2.7417657382289815e-13,-0.06258832381996271,-0.22211693039531194,-13.666253539138536,48.61989112035299
47131_processed.fif,preshort,leave,1,T3,2.2466565499315775e-12,-0.06258832381996271,-0.8211660164990209,-13.697294963833546,24.82858625664381
47131_processed.fif,preshort,leave,1,O1,1.0978125814091643e-13,-0.06258832381996271,1.2121822092026533,-11.836389611128666,48.335370498143845
47131_processed.fif,preshort,leave,1,T5,2.469192683770252e-13,-0.06258832381996271,0.9676314111952411,-12.025434540628751,39.4369724923721
47131_processed.fif,preshort,leave,1,O2,8.202293252271353e-14,-0.06258832381996271,1.0439353980450317,-12.393523709489003,48.707793352795626
47131_processed.fif,preshort,leave,1,F8,2.598470719123024e-13,-0.06258832381996271,1.279757183574736,-11.85454740072653,44.70448905406224
47131_processed.fif,preshort,leave,1,T6,7.056782939982785e-14,-0.06258832381996271,0.6616987850945342,-12.79523171819551,22.48629043920267
47131_processed.fif,preshort,leave,1,FZ,5.1653450627145925e-14,-0.06258832381996271,1.0590798197693903,-12.36091511272445,9.254266294727632
47131_processed.fif,preshort,leave,1,FP2,7.862224358352644e-14,-0.06258832381996271,1.5955158788661898,-11.435191168724094,31.990776725711047
47131_processed.fif,preshort,leave,1,F7,1.997916548652922e-13,-0.06258832381996271,0.8985270418043211,-12.171986425056577,21.6645729140704
