file,environment,trial_type,n_trials,channel,beta_power,frontal_asymmetry,aperiodic_exponent,aperiodic_offset,central_freq
31730_processed.fif,prelong,stay,29,C3,6.943687165351347e-14,0.9179634213168745,1.1992207841479867,-12.322972566361294,24.31026330995949
31730_processed.fif,prelong,stay,29,C4,7.256625077825234e-14,0.9179634213168745,1.3366998375595434,-12.144666801472818,21.174044535278583
31730_processed.fif,prelong,stay,29,A1,3.960011209545498e-14,0.9179634213168745,1.4241999926447635,-12.301838152305201,16.119339969680365
31730_processed.fif,prelong,stay,29,T3,1.280493675808911e-13,0.9179634213168745,1.08986311951689,-12.162076665529389,16.868206347415864
31730_processed.fif,prelong,stay,29,O1,1.8476855640734426e-13,0.9179634213168745,1.503372839281079,-11.694737738534549,17.736136687799128
31730_processed.fif,prelong,stay,29,T5,1.3151091164053032e-13,0.9179634213168745,1.281825659559954,-12.008386166358836,16.54169265864966
31730_processed.fif,prelong,stay,29,O2,1.5132990617231853e-13,0.9179634213168745,1.4979613062927972,-11.768943357905021,20.800705495333105
31730_processed.fif,prelong,stay,29,F8,1.5578456608275905e-13,0.9179634213168745,1.3391335055620721,-11.8722532629977,20.169209478365392
31730_processed.fif,prelong,stay,29,T6,1.0998408680259878e-13,0.9179634213168745,1.5501453573912811,-11.554729359574143,24.53444269403565
31730_processed.fif,prelong,stay,29,FZ,2.1506260344339365e-12,0.9179634213168745,1.2842813250591127,-11.825095381380633,23.128328736432643
31730_processed.fif,prelong,stay,29,FP2,2.287137040326758e-13,0.9179634213168745,0.9604787245349915,-12.039237194110234,29.502995730421198
31730_processed.fif,prelong,stay,29,F7,1.423732987215502e-13,0.9179634213168745,1.2547366579002994,-11.797833843834088,26.227867790111464
31730_processed.fif,prelong,stay,29,FP1,2.084523001345368e-13,0.9179634213168745,1.0882962945401558,-11.855447429653202,29.6511543506945
31730_processed.fif,prelong,stay,29,CZ,6.057843734468664e-14,0.9179634213168745,1.6652276609265795,-11.773322085502892,24.441320388211953
31730_processed.fif,prelong,stay,29,F3,1.208262663767726e-12,0.9179634213168745,1.3967367545903664,-10.983599834909871,23.87755432731566
31730_processed.fif,prelong,stay,29,F4,2.31927352357825e-13,0.9179634213168745,1.665947869850519,-11.215376702180972,22.812493693553822
31730_processed.fif,prelong,stay,29,FCz,7.079144937879718e-14,0.9179634213168745,1.2712501724014846,-12.180065179646906,22.49371598616944
31730_processed.fif,prelong,leave,3,T4,1.0804289067736401e-13,0.8435960335360472,1.190687648535478,-12.056230665365248,15.290128962236139
31730_processed.fif,prelong,leave,3,A2,3.447289894481107e-14,0.8435960335360472,1.6058385068482988,-12.015449350704948,22.01821826489895
31730_processed.fif,prelong,leave,3,C3,5.664086932276054e-14,0.8435960335360472,0.8981042414471694,-12.721280637841387,10.59535942394991
31730_processed.fif,prelong,leave,3,C4,7.244111550971355e-14,0.8435960335360472,0.8591698456479412,-12.639792277785281,19.778709767845626
31730_processed.fif,prelong,leave,3,A1,2.6928556742128517e-14,0.8435960335360472,1.456012624393831,-12.234165189207323,16.126752419460015
31730_processed.fif,prelong,leave,3,T3,9.605387227112556e-14,0.8435960335360472,0.7326065783904294,-12.724824558320343,22.232937507861937
31730_processed.fif,prelong,leave,3,O1,1.4597576443075466e-13,0.8435960335360472,1.1923264345600377,-12.249900571777536,19.656506196240866
31730_processed.fif,prelong,leave,3,T5,1.038716675964141e-13,0.8435960335360472,1.098135858650487,-12.372263914792597,14.515620280224326
31730_processed.fif,prelong,leave,3,O2,1.1625125937220193e-13,0.8435960335360472,1.2781907349313086,-12.176541352550204,15.784732017644762
31730_processed.fif,prelong,leave,3,F8,1.1998156154995225e-13,0.8435960335360472,1.5172307278591701,-11.7774852804041,24.6737579755806
31730_processed.fif,prelong,leave,3,T6,1.1538532683970706e-13,0.8435960335360472,2.0729598347106646,-10.740364545225829,33.91568688801933
31730_processed.fif,prelong,leave,3,FZ,2.4286988569589913e-13,0.8435960335360472,1.1033831231455062,-12.048741238495708,15.109767494542226
31730_processed.fif,prelong,leave,3,FP2,2.832000985118408e-13,0.8435960335360472,0.391114965100583,-12.71749515477461,31.126035145905927
31730_processed.fif,prelong,leave,3,F7,1.0833938186623406e-13,0.8435960335360472,1.4220759298121262,-11.698594871160635,18.014130026274223
31730_processed.fif,prelong,leave,3,FP1,2.0117334620051472e-13,0.8435960335360472,0.5149189058153567,-12.684858109195739,29.47095187598609
31730_processed.fif,prelong,leave,3,CZ,4.959894803337318e-14,0.8435960335360472,1.4780412640069038,-11.9456289832262,28.734804970587287
31730_processed.fif,prelong,leave,3,F3,1.125750523308248e-12,0.8435960335360472,0.8547874268339545,-11.864100983033168,11.877157885684213
31730_processed.fif,prelong,leave,3,F4,1.923808943705595e-13,0.8435960335360472,1.6295261829688876,-11.268931911026096,33.879352639432106
31730_processed.fif,prelong,leave,3,FCz,6.653941777293384e-14,0.8435960335360472,1.0080735719759752,-12.492617635986527,26.297628736374588
31730_processed.fif,postshort,stay,34,T4,1.2231656600601198e-13,1.125226664102804,1.3099113676198169,-11.888724181165122,23.7133443167491
31730_processed.fif,postshort,stay,34,A2,4.035545381124651e-14,1.125226664102804,1.242979872994577,-12.513374901459413,17.611020686273864
31730_processed.fif,postshort,stay,34,C3,9.985874497752414e-14,1.125226664102804,1.1258822485309674,-12.245224426973962,24.32750842396061
31730_processed.fif,postshort,stay,34,C4,1.0330224543294032e-13,1.125226664102804,1.2672445839437438,-12.024106449455545,22.427860030139552
31730_processed.fif,postshort,stay,34,A1,4.6225727618967954e-14,1.125226664102804,1.314066606563723,-12.3159988268836,14.810356280170074
31730_processed.fif,postshort,stay,34,T3,1.7077376227520144e-13,1.125226664102804,1.0409475569975293,-12.07675126300022,18.782574364964276
31730_processed.fif,postshort,stay,34,O1,2.104352907968932e-13,1.125226664102804,1.3784576318426593,-11.68171965443501,20.32874942486579
31730_processed.fif,postshort,stay,34,T5,1.371748795336067e-13,1.125226664102804,1.3798878763192441,-11.79604373292924,18.92227393929648
31730_processed.fif,postshort,stay,34,O2,1.8411821217372469e-13,1.125226664102804,1.3912690640158711,-11.681950635192832,21.135643564550346
31730_processed.fif,postshort,stay,34,F8,1.8523555942163214e-13,1.125226664102804,1.3473348605407747,-11.700498874821832,21.555946811456256
31730_processed.fif,postshort,stay,34,T6,1.2800649759608483e-13,1.125226664102804,1.5774492318428828,-11.399546371956458,29.66762239482802
31730_processed.fif,postshort,stay,34,FZ,4.7250163447690575e-12,1.125226664102804,0.3338320756475812,-11.409813729085917,22.01771209239986
31730_processed.fif,postshort,stay,34,FP2,4.1978425215475737e-13,1.125226664102804,1.0813802020894516,-11.588298745479294,29.2531672671897
31730_processed.fif,postshort,stay,34,F7,1.9120165895463143e-13,1.125226664102804,1.2392078434923994,-11.659110818482318,27.29299706764718
31730_processed.fif,postshort,stay,34,FP1,4.0026903825722354e-13,1.125226664102804,1.3174890844303062,-11.202200850833961,30.488645639679675
31730_processed.fif,postshort,stay,34,CZ,8.798555810849731e-14,1.125226664102804,1.4884370607319284,-11.772571226305784,21.021901977336338
31730_processed.fif,postshort,stay,34,F3,1.9217301462911364e-12,1.125226664102804,0.9330577368943506,-11.525956134112489,23.377142926213345
31730_processed.fif,postshort,stay,34,F4,2.0090853997745903e-13,1.125226664102804,1.3980415689959071,-11.596270718214116,22.147538913302835
31730_processed.fif,postshort,stay,34,FCz,1.124720245015915e-13,1.125226664102804,1.0684298162363104,-12.233883942373257,21.698707374299868
31730_processed.fif,postshort,leave,7,T4,1.2769775272183527e-13,1.0223629979468316,1.1688478739964723,-12.149573973175166,29.711743897186672
31730_processed.fif,postshort,leave,7,A2,3.462894860127716e-14,1.0223629979468316,1.2445321221394263,-12.521845917010156,24.430005702407843
31730_processed.fif,postshort,leave,7,C3,7.824923250828632e-14,1.0223629979468316,0.7054015215491187,-12.904225943777785,23.638390024573628
31730_processed.fif,postshort,leave,7,C4,8.886351526154014e-14,1.0223629979468316,0.9233508070080558,-12.531241206917601,21.87431481080148
31730_processed.fif,postshort,leave,7,A1,3.739522894588658e-14,1.0223629979468316,1.1726661153628215,-12.487686062095737,11.342937321229126
31730_processed.fif,postshort,leave,7,T3,1.3400516600748464e-13,1.0223629979468316,0.9043687768982304,-12.245066686349585,17.706516146863517
31730_processed.fif,postshort,leave,7,O1,1.5351626482985946e-13,1.0223629979468316,1.2338326045079135,-11.979445466094594,18.964230045932073
31730_processed.fif,postshort,leave,7,T5,8.491036730009544e-14,1.0223629979468316,0.9852492579007913,-12.4061728580037,25.079882043764204
31730_processed.fif,postshort,leave,7,O2,1.233740677686115e-13,1.0223629979468316,1.2828393275103067,-11.936073827165457,26.56567699441856
31730_processed.fif,postshort,leave,7,F8,1.3359045898785403e-13,1.0223629979468316,1.3246313846847537,-11.820528124197443,22.723191555907455
31730_processed.fif,postshort,leave,7,T6,1.2201243909515442e-13,1.0223629979468316,1.5976386395224431,-11.415269642359748,32.94546106846564
31730_processed.fif,postshort,leave,7,FZ,3.71300580118309e-12,1.0223629979468316,0.09283533540642977,-11.802248608054764,9.046678584912028
31730_processed.fif,postshort,leave,7,FP2,3.9608426027637983e-13,1.0223629979468316,0.6475262248062641,-12.282215714559413,28.092092297848385
31730_processed.fif,postshort,leave,7,F7,1.627031103411369e-13,1.0223629979468316,1.002915899483903,-12.021647635382948,23.02461810153326
31730_processed.fif,postshort,leave,7,FP1,3.2681223931039673e-13,1.0223629979468316,0.9297738708722459,-11.783661975007362,27.65591773574898
31730_processed.fif,postshort,leave,7,CZ,8.382210258605193e-14,1.0223629979468316,1.1475731730783068,-12.298585492551853,17.454668992620086
31730_processed.fif,postshort,leave,7,F3,1.5987244531459735e-12,1.0223629979468316,0.9838879029352057,-11.557340621082457,27.556570159070464
31730_processed.fif,postshort,leave,7,F4,1.9051645280088215e-13,1.0223629979468316,1.472610108998333,-11.490708437613774,28.701900948818054
31730_processed.fif,postshort,leave,7,FCz,1.1783856681974396e-13,1.0223629979468316,1.0430105014015134,-12.328215397322632,20.30480409392134
31730_processed.fif,postlong,stay,30,T4,4.4044112117498344e-13,0.7778163511957454,1.150698021655288,-12.160291479980456,21.07339832590908
31730_processed.fif,postlong,stay,30,A2,8.745635280380412e-13,0.7778163511957454,1.3893083459151179,-12.363125128352038,20.027482645902523
31730_processed.fif,postlong,stay,30,C3,4.099953562516448e-13,0.7778163511957454,1.0843505799957345,-12.444038775143065,18.134457885624634
31730_processed.fif,postlong,stay,30,C4,4.1287446644003265e-13,0.7778163511957454,1.277355427776538,-12.20492249832892,17.198160842148926
31730_processed.fif,postlong,stay,30,A1,3.4714700750203906e-13,0.7778163511957454,1.5003850237681766,-12.143441737713086,15.248742903010058
31730_processed.fif,postlong,stay,30,T3,4.550867501565883e-13,0.7778163511957454,1.0622179111657595,-12.1687944936838,15.21578019599627
31730_processed.fif,postlong,stay,30,O1,5.128897374287824e-13,0.7778163511957454,1.3953319326502511,-11.779406823639968,18.63174296588679
31730_processed.fif,postlong,stay,30,T5,4.642029290558271e-13,0.7778163511957454,1.2143255387205085,-12.025058300660332,23.095148123098127
31730_processed.fif,postlong,stay,30,O2,4.711022998168295e-13,0.7778163511957454,1.4599930610592993,-11.766812790185634,17.85058035098693
31730_processed.fif,postlong,stay,30,F8,4.814086606791149e-13,0.7778163511957454,1.2796813232438589,-11.920556608061828,18.523908423965235
31730_processed.fif,postlong,stay,30,T6,4.554131698873248e-13,0.7778163511957454,1.713858213065921,-11.336474555916444,28.95391464571372
31730_processed.fif,postlong,stay,30,FZ,2.232838086352386e-12,0.7778163511957454,1.169808778152659,-11.562371316570404,26.221017047415295
31730_processed.fif,postlong,stay,30,FP2,4.821569742409708e-13,0.7778163511957454,1.176701418265017,-11.938303386773793,27.20166397736286
31730_processed.fif,postlong,stay,30,F7,4.590122834815853e-13,0.7778163511957454,1.2130562267321285,-11.84243777329858,22.656025589125523
31730_processed.fif,postlong,stay,30,FP1,4.993262106497476e-13,0.7778163511957454,0.9710694725570453,-12.043513123876746,29.864209991476052
31730_processed.fif,postlong,stay,30,CZ,1.1377774885698434e-11,0.7778163511957454,1.3643418608349442,-12.035773958669896,19.522421265968585
31730_processed.fif,postlong,stay,30,F3,1.9979658481110186e-12,0.7778163511957454,1.1996402281040603,-11.329378004766491,25.93320714662804
31730_processed.fif,postlong,stay,30,F4,6.014153269456566e-11,0.7778163511957454,1.6583028282412093,-11.195302287444006,28.302147680516864
31730_processed.fif,postlong,stay,30,FCz,4.095856489638718e-13,0.7778163511957454,1.2732946318787135,-12.155574127640254,18.493796398289287
31730_processed.fif,postlong,leave,4,T4,9.757698993581228e-14,0.9917851750231064,1.007306476217584,-12.335391087758405,20.524371719515848
31730_processed.fif,postlong,leave,4,A2,3.1891733069307666e-14,0.9917851750231064,1.5421371849957908,-12.198741262010262,22.578313166866256
31730_processed.fif,postlong,leave,4,C3,4.7446229510216206e-14,0.9917851750231064,1.0829645232017433,-12.645266590365875,28.110921857999628
31730_processed.fif,postlong,leave,4,C4,6.064753417795448e-14,0.9917851750231064,0.8008896944977877,-12.93014695312368,9.97627636749445
31730_processed.fif,postlong,leave,4,A1,4.4100182552816116e-14,0.9917851750231064,1.373461713077594,-12.227023533656244,20.890236298156395
31730_processed.fif,postlong,leave,4,T3,1.3900376642826012e-13,0.9917851750231064,0.7187987770532454,-12.61505174456275,20.414023798161043
31730_processed.fif,postlong,leave,4,O1,1.3764016922649239e-13,0.9917851750231064,1.095736475717547,-12.28303001315385,15.39599094801391
31730_processed.fif,postlong,leave,4,T5,1.0480609040528709e-13,0.9917851750231064,0.9958847878384689,-12.440153298291428,23.977842775318468
31730_processed.fif,postlong,leave,4,O2,1.3039455134673886e-13,0.9917851750231064,1.259192319486579,-12.178109676761645,19.214696461206472
31730_processed.fif,postlong,leave,4,F8,1.4817530655767887e-13,0.9917851750231064,1.1799524718706775,-12.12781442969893,27.651678382893202
31730_processed.fif,postlong,leave,4,T6,8.758867514981889e-14,0.9917851750231064,1.5428789935148028,-11.555301274251399,40.587711168015616
31730_processed.fif,postlong,leave,4,FZ,7.876030929820442e-13,0.9917851750231064,0.6799219199252023,-12.445372328855619,12.120678481675741
31730_processed.fif,postlong,leave,4,FP2,1.3577777713878673e-13,0.9917851750231064,0.8102301976006894,-12.456085988384363,20.640070389315134
31730_processed.fif,postlong,leave,4,F7,1.219270818626151e-13,0.9917851750231064,1.3970232065166368,-11.65325624853787,25.555711709230543
31730_processed.fif,postlong,leave,4,FP1,1.6705072430175606e-13,0.9917851750231064,0.7013037390307484,-12.526788051286728,22.786332619495713
31730_processed.fif,postlong,leave,4,CZ,4.978591400930669e-14,0.9917851750231064,1.368774782821977,-12.199258535429403,13.435771861703769
31730_processed.fif,postlong,leave,4,F3,9.288014526472078e-13,0.9917851750231064,1.1682364174320221,-11.40107613027542,24.765537086907816
31730_processed.fif,postlong,leave,4,F4,1.589365350779322e-13,0.9917851750231064,1.5713181188103822,-11.456057930913484,25.882161604124207
31730_processed.fif,postlong,leave,4,FCz,6.716352733061421e-14,0.9917851750231064,1.428596395800009,-11.970220608917897,13.45618242913005
43000_processed.fif,preshort,stay,37,T4,1.0590126419031618e-13,0.6573065455349629,1.6268948396126828,-11.411809979161411,29.81176491674737
43000_processed.fif,preshort,stay,37,A2,3.051796198521902e-14,0.6573065455349629,1.7772627001094463,-11.929109906535047,24.00421916449719
43000_processed.fif,preshort,stay,37,C3,8.032079930527312e-14,0.6573065455349629,1.6533239894507776,-11.608355185503774,24.19245034450221
43000_processed.fif,preshort,stay,37,C4,8.741825316320906e-14,0.6573065455349629,1.534816805298678,-11.644112310597945,23.87699358738822
43000_processed.fif,preshort,stay,37,A1,4.744445489222212e-14,0.6573065455349629,1.3649806045260617,-12.137398592984255,19.497107871333593
43000_processed.fif,preshort,stay,37,T3,1.8510572117495737e-13,0.6573065455349629,1.3151026696072854,-11.642154992942606,26.486140223561744
43000_processed.fif,preshort,stay,37,O1,1.0470138396504504e-13,0.6573065455349629,1.915899472206533,-11.164500679399993,21.856755887563367
43000_processed.fif,preshort,stay,37,T5,1.1324246257144374e-13,0.6573065455349629,1.5304537252450694,-11.54823196690138,26.074198866966054
43000_processed.fif,preshort,stay,37,O2,8.33750787198599e-14,0.6573065455349629,1.9613636735863411,-11.186499211026101,24.621090451756764
43000_processed.fif,preshort,stay,37,F8,1.0075915548588447e-13,0.6573065455349629,1.709303146477729,-11.420009557795389,28.096537462383534
43000_processed.fif,preshort,stay,37,T6,1.0862754387093858e-13,0.6573065455349629,1.8751823004919446,-11.105851421416164,25.55588627081488
43000_processed.fif,preshort,stay,37,FZ,5.177608900386036e-14,0.6573065455349629,1.8098851133030593,-11.64707464238432,18.15925827867387
43000_processed.fif,preshort,stay,37,FP2,1.0081239154016784e-13,0.6573065455349629,2.243381285013424,-10.56090968545983,28.30810488880702
43000_processed.fif,preshort,stay,37,F7,2.817547875114006e-13,0.6573065455349629,1.6577751192989671,-11.058586970172206,26.457333883679436
43000_processed.fif,preshort,stay,37,FP1,1.480725863983264e-13,0.6573065455349629,2.2007592294605125,-10.457468678059854,31.92473168259674
43000_processed.fif,preshort,stay,37,CZ,7.617737313958939e-14,0.6573065455349629,1.9296639609997166,-11.28576482404801,21.32309002036669
43000_processed.fif,preshort,stay,37,F3,1.7302981622998923e-13,0.6573065455349629,2.2264509773097716,-10.642650072525305,25.008195721092036
43000_processed.fif,preshort,stay,37,F4,1.1016085886941378e-13,0.6573065455349629,2.214841479069677,-10.85552425170291,23.26212479679451
43000_processed.fif,preshort,stay,37,FCz,5.379480745231073e-14,0.6573065455349629,1.7667424902773456,-11.702682812434437,21.452684019493194
43000_processed.fif,preshort,leave,5,T4,9.036957539429669e-14,0.7004613908986279,1.148330011299326,-11.962278832727515,18.534537935552045
43000_processed.fif,preshort,leave,5,A2,2.3516942434685777e-14,0.7004613908986279,1.661415706352723,-12.05560992489671,18.307879577574703
43000_processed.fif,preshort,leave,5,C3,7.906142495642783e-14,0.7004613908986279,1.626769918932402,-11.600546234972132,17.074251890172736
43000_processed.fif,preshort,leave,5,C4,8.542763465379543e-14,0.7004613908986279,1.7192030928510895,-11.460184939827826,9.54370697692325
43000_processed.fif,preshort,leave,5,A1,5.254053577789726e-14,0.7004613908986279,1.163388799836999,-12.469554698990118,25.014593803913314
43000_processed.fif,preshort,leave,5,T3,2.14506262391721e-13,0.7004613908986279,1.631377463773584,-11.144112439577913,24.32210264794554
43000_processed.fif,preshort,leave,5,O1,9.041207205666967e-14,0.7004613908986279,2.277791962780415,-10.704204598108014,26.312986636346956
43000_processed.fif,preshort,leave,5,T5,1.205699585466303e-13,0.7004613908986279,1.478184356713085,-11.59720917608821,25.049551929598408
43000_processed.fif,preshort,leave,5,O2,7.544598847926288e-14,0.7004613908986279,1.9288704808195742,-11.207911384360992,28.91837828329534
43000_processed.fif,preshort,leave,5,F8,1.0931938311969634e-13,0.7004613908986279,1.4634294698009354,-11.749566239904784,24.196174620905506
43000_processed.fif,preshort,leave,5,T6,8.093302291748606e-14,0.7004613908986279,2.189728003931189,-10.775905163867778,27.827486312181417
43000_processed.fif,preshort,leave,5,FZ,4.282556468627313e-14,0.7004613908986279,1.8139683067698011,-11.538332684389436,21.57560858861364
43000_processed.fif,preshort,leave,5,FP2,1.04272426196186e-13,0.7004613908986279,2.153138446142121,-10.668788825370871,35.27116202027394
43000_processed.fif,preshort,leave,5,F7,2.5854596185448886e-13,0.7004613908986279,1.2657802053734404,-11.61554788641834,23.087261993848138
43000_processed.fif,preshort,leave,5,FP1,1.683326459267496e-13,0.7004613908986279,2.620541394909012,-9.833733477706101,39.152288033828405
43000_processed.fif,preshort,leave,5,CZ,6.37874389000223e-14,0.7004613908986279,1.6341240548256206,-11.679379710207218,28.35943938321489
43000_processed.fif,preshort,leave,5,F3,2.0582765662115457e-13,0.7004613908986279,1.59669518261114,-11.427469955050777,21.63786813940005
43000_processed.fif,preshort,leave,5,F4,1.0278988441381507e-13,0.7004613908986279,2.3007820126770686,-10.765688980275025,10.53976911832766
43000_processed.fif,preshort,leave,5,FCz,4.397803183593237e-14,0.7004613908986279,1.5839521423982121,-11.943328593829758,16.595777938304074
43000_processed.fif,prelong,stay,37,T4,8.614190162235637e-14,0.8313887719928318,1.875192177071039,-11.17471913030778,27.609360189333003
43000_processed.fif,prelong,stay,37,A2,2.880524947221707e-14,0.8313887719928318,1.9883535824901444,-11.705803232092078,19.423847316829704
43000_processed.fif,prelong,stay,37,C3,1.3082601432504465e-13,0.8313887719928318,1.639689294815619,-11.476510438330523,28.24749413903291
43000_processed.fif,prelong,stay,37,C4,8.229044092786983e-14,0.8313887719928318,1.7937751763463896,-11.364777755616673,21.798021890437745
43000_processed.fif,prelong,stay,37,A1,5.1558105199908786e-14,0.8313887719928318,1.376213571810957,-12.120000213757754,23.4274228684607
43000_processed.fif,prelong,stay,37,T3,1.643498146483465e-13,0.8313887719928318,1.6548208970412273,-11.278762752031879,24.78861511540807
43000_processed.fif,prelong,stay,37,O1,1.0133899299776404e-13,0.8313887719928318,1.99207693392325,-11.087867490127785,22.78986788582883
43000_processed.fif,prelong,stay,37,T5,8.659278017242477e-14,0.8313887719928318,1.9379447070366644,-11.16732159780501,28.229613570243178
43000_processed.fif,prelong,stay,37,O2,8.577930291889678e-14,0.8313887719928318,2.012328387756635,-11.135471790240553,22.84454654541457
43000_processed.fif,prelong,stay,37,F8,8.038416455107217e-14,0.8313887719928318,1.9592641878026567,-11.194519195438165,27.584327549439045
43000_processed.fif,prelong,stay,37,T6,1.0105400031060507e-13,0.8313887719928318,2.190093070204019,-10.734104328245673,33.55484075222284
43000_processed.fif,prelong,stay,37,FZ,5.4796954999812683e-14,0.8313887719928318,1.7580183361883444,-11.635628530202824,25.113741446316972
43000_processed.fif,prelong,stay,37,FP2,1.0400929723105915e-13,0.8313887719928318,2.407649474110021,-10.283338011158055,31.841818656246208
43000_processed.fif,prelong,stay,37,F7,2.909529791073711e-13,0.8313887719928318,1.7563653718847778,-10.858857257045045,26.10065786618985
43000_processed.fif,prelong,stay,37,FP1,1.7358046793910246e-13,0.8313887719928318,2.0929927251040823,-10.4882423500834,33.12785026869716
43000_processed.fif,prelong,stay,37,CZ,7.503119933706703e-14,0.8313887719928318,1.9559993565411002,-11.226999008036648,21.045311693322876
