file,block,trial_number,trial_type,response,start_time,end_time,duration,rt_N,rt_O,prestress_start,poststress_start
31730_processed.fif,pre-stress,41,short,0,1289.199951,1291.848022,2.6480709999998453,1.9840090000000146,0.4439700000000357,875.320007,4111.571777
31730_processed.fif,pre-stress,42,short,0,1295.339966,1298.088013,2.7480470000000423,2.0880130000000463,0.4439700000000357,875.320007,4111.571777
31730_processed.fif,pre-stress,43,short,0,1302.124023,1304.748047,2.624023999999963,1.963989999999967,0.4479980000000978,875.320007,4111.571777
31730_processed.fif,pre-stress,44,short,1,1309.452026,1316.128052,6.676026000000093,1.4239509999999882,,875.320007,4111.571777
31730_processed.fif,pre-stress,45,short,0,1320.296021,1323.160034,2.8640129999998862,2.192015999999967,0.44409200000018245,875.320007,4111.571777
31730_processed.fif,pre-stress,46,short,0,1327.099976,1330.604004,3.504028000000062,2.83996500000012,0.5479730000001837,875.320007,4111.571777
31730_processed.fif,pre-stress,47,short,0,1334.988037,1338.07605,3.088012999999819,2.5239259999998467,0.5479739999998401,875.320007,4111.571777
31730_processed.fif,pre-stress,48,short,0,1342.124023,1344.880005,2.7559819999999036,2.1959229999999934,0.5520020000001296,875.320007,4111.571777
31730_processed.fif,pre-stress,49,short,0,1348.708008,1351.563965,2.8559569999999894,2.179930999999897,0.44396899999992456,875.320007,4111.571777
31730_processed.fif,pre-stress,50,short,1,1355.612061,1362.608032,6.995971000000054,1.7438959999999497,,875.320007,4111.571777
31730_processed.fif,pre-stress,51,short,0,1366.44397,1369.31604,2.872069999999894,2.212035999999898,0.4520270000000437,875.320007,4111.571777
31730_processed.fif,pre-stress,52,short,0,1374.011963,1376.667969,2.6560060000001613,2.0880130000000463,0.5560310000000754,875.320007,4111.571777
31730_processed.fif,pre-stress,53,short,0,1380.280029,1383.248047,2.968018000000029,2.3039550000000872,0.5560300000001916,875.320007,4111.571777
31730_processed.fif,pre-stress,54,short,0,1387.291992,1390.047974,2.755982000000131,2.0920410000001084,0.5560299999999643,875.320007,4111.571777
31730_processed.fif,pre-stress,55,short,0,1393.771973,1396.511963,2.7399900000000343,2.0839840000001004,0.4439700000000357,875.320007,4111.571777
31730_processed.fif,pre-stress,56,short,0,1400.44397,1403.092041,2.6480710000000727,2.0760499999998956,0.5560309999998481,875.320007,4111.571777
31730_processed.fif,pre-stress,57,short,1,1406.92395,1413.703979,6.780028999999786,1.5280759999998281,,875.320007,4111.571777
31730_processed.fif,pre-stress,58,short,0,1417.871948,1420.719971,2.848023000000012,2.192017000000078,0.5559080000000449,875.320007,4111.571777
31730_processed.fif,pre-stress,59,short,0,1424.208008,1426.963989,2.7559810000000198,2.0799560000000383,0.4479980000000978,875.320007,4111.571777
31730_processed.fif,pre-stress,60,short,0,1430.264038,1433.124023,2.8599850000000515,2.179932000000008,0.4279790000000503,875.320007,4111.571777
31730_processed.fif,pre-stress,61,short,0,1436.975952,1439.5,2.5240479999999934,1.8640139999999974,0.4439700000000357,875.320007,4111.571777
31730_processed.fif,pre-stress,62,short,0,1443.115967,1446.631958,3.5159909999999854,2.8400880000001507,0.5360110000001441,875.320007,4111.571777
31730_processed.fif,pre-stress,63,short,0,1450.332031,1453.088013,2.755982000000131,2.072022000000061,0.4360349999999471,875.320007,4111.571777
31730_processed.fif,pre-stress,64,short,1,1456.588013,1463.404053,6.81603999999993,1.6400140000000647,,875.320007,4111.571777
31730_processed.fif,pre-stress,65,short,0,1467.011963,1469.880005,2.8680420000000595,2.1760249999999814,0.5319819999999709,875.320007,4111.571777
31730_processed.fif,pre-stress,66,short,0,1473.404053,1476.255981,2.8519280000000435,2.287964000000102,0.5400389999999788,875.320007,4111.571777
31730_processed.fif,pre-stress,67,short,0,1479.884033,1482.531982,2.647948999999926,2.0799560000000383,0.5560300000001916,875.320007,4111.571777
31730_processed.fif,pre-stress,68,short,0,1486.16394,1488.920044,2.7561040000000503,2.084107000000131,0.44006400000012036,875.320007,4111.571777
31730_processed.fif,pre-stress,69,short,0,1492.972046,1495.624023,2.651976999999988,1.9759520000000066,0.4479980000000978,875.320007,4111.571777
31730_processed.fif,pre-stress,70,short,1,1499.131958,1505.907959,6.776000999999951,1.5400389999999788,,875.320007,4111.571777
31730_processed.fif,pre-stress,71,short,0,1509.515991,1512.072021,2.5560299999999643,1.9840090000000146,0.5479740000000675,875.320007,4111.571777
31730_processed.fif,pre-stress,72,short,0,1515.583984,1518.563965,2.9799809999999525,2.31603999999993,0.5560299999999643,875.320007,4111.571777
31730_processed.fif,pre-stress,73,short,0,1522.192017,1524.92395,2.7319330000000264,2.179930999999897,0.5399170000000595,875.320007,4111.571777
31730_processed.fif,post-stress,1,long,0,4132.308105,4135.076172,2.7680669999999736,2.095704000000296,0.44775400000071386,875.320007,4111.571777
31730_processed.fif,post-stress,2,long,0,4139.104004,4141.848145,2.744141000000127,2.0761720000000423,0.4521489999997357,875.320007,4111.571777
31730_processed.fif,post-stress,3,long,0,4145.36377,4148.13623,2.7724600000001374,2.1040030000003753,0.4477530000003753,875.320007,4111.571777
31730_processed.fif,post-stress,4,long,0,4151.523926,4154.160156,2.6362300000000687,2.1918940000005023,0.543945000000349,875.320007,4111.571777
31730_processed.fif,post-stress,5,long,0,4158.240234,4160.996094,2.7558600000002116,2.1958009999998467,0.5478509999993548,875.320007,4111.571777
31730_processed.fif,post-stress,6,long,0,4164.832031,4167.459961,2.627929999999651,1.972168000000238,0.5444330000000264,875.320007,4111.571777
31730_processed.fif,post-stress,7,long,1,4173.687988,4195.532227,21.844239000000016,1.5361330000005182,,875.320007,4111.571777
31730_processed.fif,post-stress,8,long,0,4199.472168,4201.888184,2.416016000000127,1.9799800000000687,0.556152000000111,875.320007,4111.571777
31730_processed.fif,post-stress,9,long,0,4205.523926,4208.184082,2.6601559999999154,1.9760740000001533,0.5517579999996087,875.320007,4111.571777
31730_processed.fif,post-stress,10,long,0,4211.799805,4214.551758,2.7519529999999577,2.187988000000587,0.5395509999998467,875.320007,4111.571777
31730_processed.fif,post-stress,11,long,0,4218.492188,4221.131836,2.639647999999397,1.9755850000001374,0.5556640000004336,875.320007,4111.571777
31730_processed.fif,post-stress,12,long,0,4224.52002,4227.164062,2.6440419999998994,1.972168000000238,0.43212899999980436,875.320007,4111.571777
31730_processed.fif,post-stress,13,long,0,4231.104004,4233.86377,2.759766000000127,2.1918940000005023,0.5600580000000264,875.320007,4111.571777
31730_processed.fif,post-stress,14,long,1,4237.916016,4259.39209,21.476074000000153,1.4199220000000423,,875.320007,4111.571777
31730_processed.fif,post-stress,15,long,0,4263.12793,4265.759766,2.631836000000476,2.0922850000006292,0.5561530000004495,875.320007,4111.571777
31730_processed.fif,post-stress,16,long,0,4269.587891,4272.339844,2.7519529999999577,2.0878899999997884,0.5556639999995241,875.320007,4111.571777
31730_processed.fif,post-stress,17,long,0,4275.839844,4278.379883,2.540038999999524,1.872070000000349,0.5517580000005182,875.320007,4111.571777
31730_processed.fif,post-stress,18,long,0,4282.21582,4284.859863,2.6440429999993285,2.083984999999302,0.5556639999995241,875.320007,4111.571777
31730_processed.fif,post-stress,19,long,0,4288.912109,4291.667969,2.7558600000002116,2.0839850000002116,0.4443360000004759,875.320007,4111.571777
31730_processed.fif,post-stress,20,long,0,4295.724121,4298.37207,2.6479490000001533,1.9760740000001533,0.440429000000222,875.320007,4111.571777
31730_processed.fif,post-stress,21,long,1,4302.640137,4324.37207,21.731933000000026,1.4316399999997884,,875.320007,4111.571777
31730_processed.fif,post-stress,22,long,0,4328.315918,4330.963867,2.6479490000001533,2.087891000000127,0.5517580000005182,875.320007,4111.571777
31730_processed.fif,post-stress,23,long,0,4334.916016,4337.439941,2.523924999999508,1.9677730000003066,0.5478510000002643,875.320007,4111.571777
31730_processed.fif,post-stress,24,long,0,4341.051758,4343.700195,2.6484370000007402,1.972168000000238,0.55615299999954,875.320007,4111.571777
31730_processed.fif,post-stress,25,long,0,4347.220215,4349.86377,2.643554999999651,1.9638669999994818,0.43212899999980436,875.320007,4111.571777
31730_processed.fif,post-stress,26,long,0,4353.687988,4356.428223,2.7402350000002116,2.0800779999999577,0.5478509999993548,875.320007,4111.571777
31730_processed.fif,post-stress,27,long,0,4360.259766,4363.140137,2.8803710000001956,2.1923820000001797,0.44824200000039127,875.320007,4111.571777
31730_processed.fif,post-stress,28,long,1,4366.543945,4388.596191,22.052245999999286,1.868163999999524,,875.320007,4111.571777
31730_processed.fif,post-stress,29,long,0,4392.312012,4394.948242,2.6362300000000687,2.0761720000000423,0.5439460000006875,875.320007,4111.571777
31730_processed.fif,post-stress,30,long,0,4398.467773,4401.012207,2.5444339999994554,1.872070999999778,0.43994199999997363,875.320007,4111.571777
31730_processed.fif,post-stress,31,long,0,4404.516113,4407.37207,2.8559570000006715,2.2919920000003913,0.543945000000349,875.320007,4111.571777
31730_processed.fif,post-stress,32,long,0,4410.875977,4413.744141,2.8681640000004336,2.312010999999984,0.5639649999993708,875.320007,4111.571777
31730_processed.fif,post-stress,33,long,0,4417.060059,4419.724121,2.6640619999998307,1.9877929999993285,0.5517579999996087,875.320007,4111.571777
31730_processed.fif,post-stress,34,long,0,4423.116211,4425.76416,2.6479490000001533,1.9799800000000687,0.5522459999992861,875.320007,4111.571777
31730_processed.fif,post-stress,35,short,0,4461.875977,4464.848145,2.972168000000238,2.3041990000001533,0.5522460000001956,875.320007,4111.571777
31730_processed.fif,post-stress,36,short,0,4468.779785,4471.532227,2.7524419999999736,2.0761720000000423,0.5400389999995241,875.320007,4111.571777
31730_processed.fif,post-stress,37,short,1,4476.13623,4482.903809,6.767579000000296,1.531739000000016,,875.320007,4111.571777
31730_processed.fif,post-stress,38,short,0,4486.408203,4489.060059,2.651856000000407,2.0917970000000423,0.556152000000111,875.320007,4111.571777
31730_processed.fif,post-stress,39,short,0,4493.21582,4495.948242,2.7324220000000423,2.068359999999302,0.5400389999995241,875.320007,4111.571777
31730_processed.fif,post-stress,40,short,0,4499.779785,4502.439941,2.6601559999999154,2.100097999999889,0.5556639999995241,875.320007,4111.571777
31730_processed.fif,post-stress,41,short,0,4506.040039,4508.916016,2.8759769999996934,2.2001949999994395,0.5600580000000264,875.320007,4111.571777
31730_processed.fif,post-stress,42,short,0,4512.416016,4515.28418,2.868163999999524,2.1879879999996774,0.5478519999996934,875.320007,4111.571777
31730_processed.fif,post-stress,43,short,1,4519.220215,4525.996094,6.775878999999804,1.527831999999762,,875.320007,4111.571777
31730_processed.fif,post-stress,44,short,0,4529.5,4532.023926,2.5239259999998467,2.0800779999999577,0.5478510000002643,875.320007,4111.571777
31730_processed.fif,post-stress,45,short,0,4535.647949,4538.503906,2.855956999999762,2.184081999999762,0.5400389999995241,875.320007,4111.571777
31730_processed.fif,post-stress,46,short,0,4542.012207,4544.655762,2.6435550000005605,1.975586000000476,0.5478520000006029,875.320007,4111.571777
31730_processed.fif,post-stress,47,short,0,4548.151855,4551.012207,2.8603519999996934,2.1923829999996087,0.45214799999939714,875.320007,4111.571777
31730_processed.fif,post-stress,48,short,1,4554.932129,4561.711914,6.779785000000629,1.531738000000587,,875.320007,4111.571777
31730_processed.fif,post-stress,49,short,0,4565.211914,4567.852051,2.640136999999413,1.9799809999994977,0.5517579999996087,875.320007,4111.571777
31730_processed.fif,post-stress,50,short,0,4571.795898,4574.671875,2.8759769999996934,2.1962899999998626,0.44043000000056054,875.320007,4111.571777
31730_processed.fif,post-stress,51,short,0,4578.180176,4580.952148,2.77197200000046,2.1040039999998044,0.4521489999997357,875.320007,4111.571777
31730_processed.fif,post-stress,52,short,0,4585.0,4587.943848,2.943847999999889,2.284179999999651,0.5400389999995241,875.320007,4111.571777
31730_processed.fif,post-stress,53,short,0,4591.547852,4594.279785,2.7319330000000264,2.0800779999999577,0.5478519999996934,875.320007,4111.571777
31730_processed.fif,post-stress,54,short,1,4598.220215,4605.348145,7.127929999999651,1.755858999999873,,875.320007,4111.571777
31730_processed.fif,post-stress,55,short,0,4608.859863,4611.728027,2.8681640000004336,2.2080080000005182,0.5600590000003649,875.320007,4111.571777
31730_processed.fif,post-stress,56,short,0,4615.21582,4617.956055,2.740234999999302,2.0722659999992175,0.5361329999996087,875.320007,4111.571777
31730_processed.fif,post-stress,57,short,0,4621.443848,4624.304199,2.8603510000002643,2.1879879999996774,0.5439449999994395,875.320007,4111.571777
31730_processed.fif,post-stress,58,short,0,4627.78418,4630.383789,2.5996090000007825,1.9799800000000687,0.45214799999939714,875.320007,4111.571777
31730_processed.fif,post-stress,59,short,1,4633.748047,4640.640137,6.89209000000028,1.6401370000003226,,875.320007,4111.571777
31730_processed.fif,post-stress,60,short,0,4644.140137,4646.883789,2.743652000000111,2.083983999999873,0.556152000000111,875.320007,4111.571777
31730_processed.fif,post-stress,61,short,0,4650.936035,4653.691895,2.7558600000002116,2.087891000000127,0.4521489999997357,875.320007,4111.571777
31730_processed.fif,post-stress,62,short,0,4657.751953,4660.5,2.7480470000000423,2.087891000000127,0.5556640000004336,875.320007,4111.571777
31730_processed.fif,post-stress,63,short,0,4664.452148,4667.655762,3.203614000000016,2.6318359999995664,0.5517570000001797,875.320007,4111.571777
31730_processed.fif,post-stress,64,short,0,4671.591797,4674.355957,2.7641599999997197,2.0922849999997197,0.556152000000111,875.320007,4111.571777
31730_processed.fif,post-stress,65,short,0,4678.403809,4681.26416,2.860350999999355,2.196288999999524,0.55615299999954,875.320007,4111.571777
31730_processed.fif,post-stress,66,short,1,4684.875977,4691.76416,6.888183000000026,1.640135999999984,,875.320007,4111.571777
31730_processed.fif,post-stress,67,short,0,4695.37207,4698.667969,3.2958989999997357,2.6357419999994818,0.5595699999994395,875.320007,4111.571777
31730_processed.fif,post-stress,68,short,0,4702.815918,4705.563965,2.7480470000000423,2.096190999999635,0.5600580000000264,875.320007,4111.571777
31730_processed.fif,post-stress,69,short,0,4709.060059,4711.808105,2.748045999999704,2.083983999999873,0.5600590000003649,875.320007,4111.571777
31730_processed.fif,post-stress,70,short,0,4715.304199,4718.164062,2.8598629999996774,2.199706999999762,0.5517579999996087,875.320007,4111.571777
31730_processed.fif,post-stress,71,short,0,4721.788086,4724.432129,2.644043000000238,2.080078000000867,0.5400390000004336,875.320007,4111.571777
31730_processed.fif,post-stress,72,short,0,4728.040039,4730.883789,2.84375,2.1918949999999313,0.5561530000004495,875.320007,4111.571777
31730_processed.fif,post-stress,73,short,1,4734.379883,4741.248047,6.868164000000434,1.627929000000222,,875.320007,4111.571777
31730_processed.fif,post-stress,74,short,0,4744.748047,4747.600098,2.8520509999998467,2.191893999999593,0.5478509999993548,875.320007,4111.571777
31730_processed.fif,post-stress,75,short,0,4751.10791,4753.868164,2.760254000000714,2.0839850000002116,0.5478519999996934,875.320007,4111.571777
43000_processed.fif,pre-stress,1,short,0,863.40802,865.632019,2.223999000000049,1.5520020000000159,0.5599979999999505,843.960022,3853.231934
43000_processed.fif,pre-stress,2,short,0,869.244019,872.083984,2.8399650000000065,2.17999199999997,0.548033999999916,843.960022,3853.231934
43000_processed.fif,pre-stress,3,short,0,876.348022,878.984009,2.635987,1.963989999999967,0.4440309999999954,843.960022,3853.231934
43000_processed.fif,pre-stress,4,short,0,882.911987,885.664001,2.752014000000031,2.0880130000000463,0.5560299999999643,843.960022,3853.231934
43000_processed.fif,pre-stress,5,short,0,889.723999,892.783997,3.0599979999999505,2.408019999999965,0.5440059999999676,843.960022,3853.231934
43000_processed.fif,pre-stress,6,short,0,896.823975,899.780029,2.9560539999999946,2.283996000000002,0.5399780000000192,843.960022,3853.231934
43000_processed.fif,pre-stress,7,short,0,903.820007,906.812012,2.992004999999949,2.320007999999916,0.5599979999999505,843.960022,3853.231934
43000_processed.fif,pre-stress,8,short,1,916.291992,922.632019,6.340026999999964,1.0960079999999834,,843.960022,3853.231934
43000_processed.fif,pre-stress,9,short,0,927.231995,929.968018,2.7360230000000456,2.0720210000000634,0.5360110000000304,843.960022,3853.231934
43000_processed.fif,pre-stress,10,short,0,934.124023,936.859985,2.735962000000086,2.0799560000000383,0.5479729999999563,843.960022,3853.231934
43000_processed.fif,pre-stress,11,short,0,940.903992,943.968018,3.0640260000000126,2.3959959999999683,0.5399780000000192,843.960022,3853.231934
43000_processed.fif,pre-stress,12,short,0,948.023987,950.875977,2.8519900000000007,2.17999199999997,0.4400020000000495,843.960022,3853.231934
43000_processed.fif,pre-stress,13,short,0,954.927979,957.66803,2.740050999999994,1.97204499999998,0.44799799999998413,843.960022,3853.231934
43000_processed.fif,pre-stress,14,short,1,961.612,968.504028,6.892027999999982,1.6480099999999993,,843.960022,3853.231934
43000_processed.fif,pre-stress,15,short,0,972.528015,975.164001,2.6359860000000026,2.0679930000000013,0.5319819999999709,843.960022,3853.231934
43000_processed.fif,pre-stress,16,short,0,979.140015,982.0,2.8599850000000515,2.200012000000015,0.5640260000000126,843.960022,3853.231934
43000_processed.fif,pre-stress,17,short,0,985.924011,988.780029,2.856018000000063,2.192017000000078,0.440003000000047,843.960022,3853.231934
43000_processed.fif,pre-stress,18,short,0,992.695984,995.452026,2.756042000000093,2.1960450000000264,0.5520020000000159,843.960022,3853.231934
43000_processed.fif,pre-stress,19,short,0,999.171997,1002.492004,3.3200069999999187,2.6400149999999485,0.5640260000000126,843.960022,3853.231934
43000_processed.fif,pre-stress,20,short,0,1006.44397,1009.296021,2.8520509999999604,2.080016999999998,0.4439700000000357,843.960022,3853.231934
43000_processed.fif,pre-stress,21,short,0,1012.679993,1017.072021,4.392027999999982,3.8240349999999808,0.548033999999916,843.960022,3853.231934
43000_processed.fif,pre-stress,22,short,1,1020.692017,1027.703979,7.011961999999926,1.7559810000000198,,843.960022,3853.231934
43000_processed.fif,pre-stress,23,short,0,1031.212036,1033.871948,2.6599120000000767,2.099976000000197,0.5600590000001375,843.960022,3853.231934
43000_processed.fif,pre-stress,24,short,0,1037.791992,1040.66394,2.871947999999975,2.3039550000000872,0.5479729999999563,843.960022,3853.231934
43000_processed.fif,pre-stress,25,short,0,1044.599976,1047.219971,2.619995000000017,1.968016999999918,0.44799799999987044,843.960022,3853.231934
43000_processed.fif,pre-stress,26,short,0,1050.719971,1053.475952,2.7559810000000198,2.0839840000001004,0.45593300000018644,843.960022,3853.231934
43000_processed.fif,pre-stress,27,short,0,1056.975952,1059.612061,2.636109000000033,2.072022000000061,0.5439460000000054,843.960022,3853.231934
43000_processed.fif,pre-stress,28,short,0,1063.112061,1065.748047,2.6359860000000026,1.9759520000000066,0.5520020000001296,843.960022,3853.231934
43000_processed.fif,pre-stress,29,short,0,1069.147949,1071.767944,2.619995000000017,2.067993000000115,0.5399170000000595,843.960022,3853.231934
43000_processed.fif,pre-stress,30,short,1,1075.703979,1082.592041,6.888062000000218,1.5280770000001667,,843.960022,3853.231934
43000_processed.fif,pre-stress,31,short,0,1086.083984,1088.608032,2.5240479999999934,1.963989999999967,0.5360110000001441,843.960022,3853.231934
43000_processed.fif,pre-stress,32,short,0,1092.212036,1094.771973,2.559936999999991,1.991942999999992,0.43994099999986247,843.960022,3853.231934
43000_processed.fif,pre-stress,33,short,0,1098.599976,1101.332031,2.7320549999999457,2.088011999999935,0.5520019999999022,843.960022,3853.231934
43000_processed.fif,pre-stress,34,short,0,1105.043945,1107.708008,2.6640630000001693,2.1040040000000317,0.5639649999998255,843.960022,3853.231934
43000_processed.fif,pre-stress,35,short,0,1111.307983,1114.475952,3.1679690000000846,2.508057000000008,0.5400389999999788,843.960022,3853.231934
43000_processed.fif,pre-stress,36,short,0,1117.988037,1121.05603,3.0679929999998876,2.4079589999998916,0.5439449999998942,843.960022,3853.231934
43000_processed.fif,pre-stress,37,short,1,1124.436035,1131.332031,6.895995999999968,1.6479490000001533,,843.960022,3853.231934
43000_processed.fif,pre-stress,38,short,0,1134.832031,1137.567993,2.7359619999999722,2.0759279999999762,0.4359129999998004,843.960022,3853.231934
43000_processed.fif,pre-stress,39,short,0,1141.060059,1143.807983,2.747924000000012,2.0799560000000383,0.4439700000000357,843.960022,3853.231934
43000_processed.fif,pre-stress,40,short,0,1147.755981,1150.511963,2.7559819999999036,2.200074000000086,0.5560310000000754,843.960022,3853.231934
43000_processed.fif,pre-stress,41,short,0,1154.0,1156.723999,2.723999000000049,2.0720209999999497,0.5400389999999788,843.960022,3853.231934
43000_processed.fif,pre-stress,42,short,0,1160.232056,1163.079956,2.8478999999999814,2.187987999999905,0.5520019999999022,843.960022,3853.231934
43000_processed.fif,pre-stress,43,long,0,1199.083984,1201.83606,2.752075999999988,2.092040999999881,0.5520019999999022,843.960022,3853.231934
43000_processed.fif,pre-stress,44,long,0,1205.871948,1208.612061,2.740113000000065,2.0920410000001084,0.559936000000107,843.960022,3853.231934
43000_processed.fif,pre-stress,45,long,0,1212.196045,1214.920044,2.723999000000049,2.179932000000008,0.6439209999998639,843.960022,3853.231934
43000_processed.fif,pre-stress,46,long,0,1218.432007,1221.192017,2.7600099999999657,2.092040999999881,0.4479980000000978,843.960022,3853.231934
43000_processed.fif,pre-stress,47,long,0,1224.819946,1229.180054,4.360107999999855,3.7041019999999207,0.5321050000000014,843.960022,3853.231934
43000_processed.fif,pre-stress,48,long,0,1232.680054,1235.543945,2.863890999999967,2.1918940000000475,0.5479729999999563,843.960022,3853.231934
43000_processed.fif,pre-stress,49,long,1,1239.02002,1261.07605,22.056029999999964,1.7519529999999577,,843.960022,3853.231934
43000_processed.fif,pre-stress,50,long,0,1264.572021,1267.33606,2.764039000000139,2.1999519999999393,0.5639649999998255,843.960022,3853.231934
43000_processed.fif,pre-stress,51,long,0,1271.484009,1274.55603,3.0720209999999497,2.4079589999998916,0.5479739999998401,843.960022,3853.231934
43000_processed.fif,pre-stress,52,long,0,1278.267944,1281.115967,2.848023000000012,2.192017000000078,0.5520020000001296,843.960022,3853.231934
43000_processed.fif,pre-stress,53,long,0,1285.05603,1287.800049,2.7440189999999802,2.0919189999999617,0.5559079999998175,843.960022,3853.231934
43000_processed.fif,pre-stress,54,long,0,1291.735962,1294.47998,2.7440180000000964,2.0800779999999577,0.5440670000000409,843.960022,3853.231934
43000_processed.fif,pre-stress,55,long,0,1298.416016,1301.271973,2.8559569999999894,2.2960199999999986,0.5480959999999868,843.960022,3853.231934
