channel,patch_position,parameter,pre_mean,post_mean,percent_change,t_statistic,p_value,significant
CZ,early,aperiodic_exponent,1.7767891889512109,1.9163416698522697,7.854194620771686,-0.6946145800920656,0.4995236189534398,False
CZ,early,beta_power,7.262453534632313e-14,1.5022463611612486e-13,106.85108056079355,-0.9915155210696587,0.3395310723075752,False
CZ,mid,aperiodic_exponent,1.93929491986091,1.9825128574510524,2.2285386893728445,-0.20890644378007123,0.8377590823932217,False
CZ,mid,beta_power,7.329098694142997e-14,7.27926050617191e-14,-0.6800043231907142,0.08973351515856956,0.9298667572679438,False
CZ,late,aperiodic_exponent,1.9909447863680227,1.9504846293296416,-2.032208894762496,0.18008343448863848,0.8598639043551547,False
CZ,late,beta_power,7.893480483722215e-14,7.49322466878624e-14,-5.070713936157496,0.7342089469754981,0.47585637021149285,False
CZ,leave,aperiodic_exponent,1.7187521087314341,1.7735989827059482,3.191086934287172,-0.161269995531662,0.8743600784075525,False
CZ,leave,beta_power,5.945462490748485e-14,6.522442857202243e-14,9.704549769703794,-0.7800426581597326,0.44933550941495504,False
