channel,patch_position,parameter,pre_mean,post_mean,percent_change,t_statistic,p_value,significant
FZ,early,aperiodic_exponent,1.3416739590595528,0.708389609050834,-47.201061460015204,2.557284026699948,0.019259028554594354,True
FZ,early,beta_power,2.6631530729655196e-12,4.152165715351586e-12,55.91164313840944,-0.7671381179504929,0.45242739572791524,False
FZ,mid,aperiodic_exponent,1.0376163493626054,0.6848350192614087,-33.99920696294983,1.3640799095089036,0.18848444062123842,False
FZ,mid,beta_power,6.396186105716839e-13,3.4179771687830054e-12,434.37737931484764,-2.651026127285617,0.01576612556644867,True
FZ,late,aperiodic_exponent,1.2679099830625131,0.5546780331575055,-56.25256993262765,2.22165311329357,0.039369526536048575,True
FZ,late,beta_power,2.962944990051779e-13,3.729461139400522e-12,1158.7007696472108,-3.1721461303442986,0.005275636464446508,True
FZ,leave,aperiodic_exponent,1.003544907192272,0.30632136614052885,-69.47606789241173,2.1202687692410107,0.04813695722869348,True
FZ,leave,beta_power,2.65449191236836e-13,2.649222998200891e-12,898.0150950383692,-3.34591754031133,0.003597252127448697,True
