channel,patch_position,parameter,pre_mean,post_mean,percent_change,t_statistic,p_value,significant
CZ,early,aperiodic_exponent,1.6585678228221272,1.4721460859361264,-11.239922439155723,1.3203892648238191,0.2023909049109192,False
CZ,early,beta_power,6.852195236162906e-14,8.132761085209798e-14,18.688402838970834,-1.2430539170408483,0.22896954905638203,False
CZ,mid,aperiodic_exponent,1.4622108065012374,1.4875798433353271,1.7349780702819804,-0.15289532011596146,0.8800928951736176,False
CZ,mid,beta_power,6.896148158159233e-14,9.509838840067115e-12,13690.073272737729,-0.8607852099709473,0.4000888036791689,False
CZ,late,aperiodic_exponent,1.5460141900906539,1.4157819846628092,-8.42373933322101,0.8302022536197212,0.4173001122057374,False
CZ,late,beta_power,6.514099136678726e-14,7.296651950342901e-14,12.013216213702991,-0.9786831911281982,0.3407080273312356,False
CZ,leave,aperiodic_exponent,1.2817783267529723,1.2280101220760054,-4.194813062034971,0.31448149441201184,0.7567713360858539,False
CZ,leave,beta_power,6.436669026487272e-14,7.144530673996276e-14,10.997328658598292,-0.5888113215508545,0.5633047926009561,False
