channel,patch_position,parameter,pre_mean,post_mean,percent_change,t_statistic,p_value,significant
FZ,early,aperiodic_exponent,1.0327041442586549,1.2366046857012885,19.744332641272322,-1.6150949437324957,0.12583482342171382,False
FZ,early,beta_power,5.944541177641764e-14,5.181404151950576e-14,-12.837610218959389,2.044056528084429,0.057769291360260364,False
FZ,mid,aperiodic_exponent,1.1556312752931421,1.0045659114630812,-13.072107605580433,1.3456897523275462,0.19716326300653586,False
FZ,mid,beta_power,6.544604363238761e-14,5.387629171845098e-14,-17.678306085122994,2.7654734807044288,0.013788174736270139,True
FZ,late,aperiodic_exponent,0.9917174783525595,1.1604697656357916,17.01616548732844,-1.2436829443708524,0.23153047449308145,False
FZ,late,beta_power,6.126500472684002e-14,5.746018988844101e-14,-6.210421194552083,0.9418631083014047,0.3602673967636103,False
FZ,leave,aperiodic_exponent,1.0035358958192653,0.9796619880181184,-2.378978958361693,0.14780897871419132,0.8844620859455616,False
FZ,leave,beta_power,6.385876804537387e-14,6.018349571901966e-14,-5.755313544011361,0.6309029752497326,0.5375990932441268,False
